score,group
66.0,training
82.4,training
72.0,training
4.0,testing
90.9,validation
93.9,training
10.8,validation
61.6,training
70.3,training
59.0,training
93.3,training
79.8,validation
63.6,training
98.9,training
61.7,validation
95.6,validation
83.0,training
41.2,testing
61.4,training
68.5,validation
62.7,training
4.0,validation
92.1,testing
24.1,training
82.5,testing
96.0,testing
79.2,validation
79.2,training
64.2,training
85.3,training
78.6,training
64.7,training
94.8,training
73.8,training
68.6,training
80.3,testing
12.8,validation
61.4,training
90.1,training
8.0,training
12.8,testing
65.5,training
80.0,training
67.1,validation
67.4,testing
77.7,testing
99.3,training
75.9,training
55.7,validation
72.0,training
70.2,validation
76.6,training
53.0,training
79.8,testing
71.1,testing
80.4,validation
4.0,testing
93.6,testing
93.1,validation
80.3,training
75.6,testing
12.0,validation
80.6,training
64.9,training
67.5,training
57.3,training
86.9,testing
82.7,training
91.8,training
68.0,training
62.4,training
60.1,training
67.2,training
65.4,training
12.0,testing
4.0,testing
92.5,training
66.7,training
56.0,training
93.6,training
95.8,training
63.8,training
67.2,testing
65.0,training
70.0,validation
77.6,training
88.6,validation
73.7,testing
79.2,training
64.8,training
8.0,training
63.7,testing
64.0,testing
98.7,training
66.0,training
69.8,training
23.4,training
60.6,training
62.7,testing
66.9,training
63.3,validation
76.5,testing
79.4,training
74.2,training
4.0,testing
92.4,testing
62.0,validation
90.3,training
23.5,training
65.5,training
68.6,training
89.3,training
63.7,training
89.5,training
78.0,testing
62.5,training
8.0,validation
93.8,validation
68.6,validation
92.9,validation
98.0,training
73.2,training
70.0,training
68.6,training
83.0,training
87.3,training
87.7,testing
72.5,testing
66.3,training
65.3,testing
76.7,training
82.7,training
59.5,training
83.1,training
68.3,testing
70.1,training
57.8,training
51.5,training
64.8,training
76.2,training
80.2,testing
74.5,testing
47.7,training
43.3,validation
73.8,testing
82.6,testing
63.4,testing
80.1,training
72.8,training
80.3,validation
65.7,training
25.6,validation
37.3,training
84.8,testing
71.0,training
61.0,training
73.4,training
61.0,training
58.5,training
80.0,training
61.6,training
64.3,testing
22.2,training
71.3,testing
73.4,testing
90.9,training
52.7,validation
22.1,training
76.0,training
67.2,training
7.2,validation
80.5,training
70.4,training
9.1,training
74.3,training
68.6,training
83.0,testing
87.3,testing
87.7,testing
72.5,training
66.3,testing
65.3,testing
76.7,testing
82.7,validation
59.5,testing
83.1,training
68.3,validation
70.1,testing
57.8,validation
51.5,validation
64.8,training
76.2,training
80.2,testing
74.5,validation
47.7,training
43.3,validation
73.8,training
82.6,training
63.4,training
80.1,training
72.8,training
80.3,validation
65.7,training
25.6,training
37.3,testing
84.8,training
71.0,validation
61.0,testing
73.4,training
61.0,validation
58.5,training
80.0,training
61.6,testing
64.3,validation
22.2,testing
71.3,validation
73.4,training
90.9,training
52.7,validation
22.1,testing
76.0,training
67.2,validation
7.2,validation
80.5,training
70.4,training
9.1,training
74.3,training
68.6,training
83.0,training
87.3,testing
87.7,training
72.5,validation
66.3,validation
65.3,training
76.7,testing
82.7,training
59.5,training
83.1,training
68.3,validation
70.1,training
57.8,training
51.5,testing
64.8,validation
76.2,training
80.2,testing
74.5,validation
47.7,validation
43.3,validation
73.8,testing
82.6,testing
63.4,validation
80.1,training
72.8,training
80.3,training
65.7,training
25.6,training
37.3,training
84.8,training
71.0,training
61.0,validation
73.4,training
61.0,testing
58.5,validation
80.0,training
61.6,testing
64.3,training
22.2,training
71.3,training
73.4,training
90.9,training
52.7,testing
22.1,validation
76.0,validation
67.2,training
7.2,training
80.5,training
70.4,training
9.1,testing
74.3,training
68.6,validation
83.0,testing
87.3,validation
87.7,training
72.5,training
66.3,testing
65.3,training
76.7,testing
82.7,training
59.5,training
83.1,validation
68.3,training
70.1,validation
57.8,training
51.5,training
64.8,training
76.2,testing
80.2,validation
74.5,training
47.7,testing
43.3,training
73.8,training
82.6,training
63.4,testing
80.1,validation
72.8,training
80.3,validation
65.7,validation
25.6,training
37.3,training
84.8,training
71.0,training
61.0,validation
73.4,validation
61.0,training
58.5,training
80.0,training
61.6,training
64.3,validation
22.2,training
71.3,validation
73.4,validation
90.9,training
52.7,training
22.1,validation
76.0,validation
67.2,training
7.2,training
80.5,testing
70.4,validation
9.1,testing
74.3,training
68.6,validation
83.0,validation
87.3,training
87.7,testing
72.5,testing
66.3,testing
65.3,training
76.7,training
82.7,testing
59.5,testing
83.1,training
68.3,training
70.1,training
57.8,training
51.5,validation
64.8,testing
76.2,training
80.2,testing
74.5,validation
47.7,training
43.3,testing
73.8,training
82.6,validation
63.4,testing
80.1,testing
72.8,testing
80.3,validation
65.7,validation
25.6,testing
37.3,training
84.8,training
71.0,training
61.0,validation
73.4,validation
61.0,training
58.5,training
80.0,validation
61.6,training
64.3,training
22.2,training
71.3,training
73.4,training
90.9,validation
52.7,training
22.1,testing
76.0,testing
67.2,testing
7.2,training
80.5,training
70.4,training
9.1,training
74.3,training
68.6,training
83.0,testing
87.3,training
87.7,training
72.5,training
66.3,training
65.3,training
76.7,training
82.7,validation
59.5,training
83.1,training
68.3,training
70.1,validation
57.8,training
51.5,training
64.8,training
76.2,training
80.2,training
74.5,training
47.7,training
43.3,testing
73.8,training
82.6,training
63.4,training
80.1,validation
72.8,validation
80.3,testing
65.7,testing
25.6,training
37.3,validation
84.8,testing
71.0,training
61.0,testing
73.4,validation
61.0,testing
58.5,training
80.0,training
61.6,training
64.3,training
22.2,training
71.3,training
73.4,validation
90.9,validation
52.7,training
22.1,training
76.0,training
67.2,training
7.2,testing
80.5,testing
70.4,testing
9.1,testing
74.3,training
68.6,testing
83.0,validation
87.3,training
87.7,testing
72.5,testing
66.3,training
65.3,testing
76.7,training
82.7,testing
59.5,validation
83.1,training
68.3,training
70.1,training
57.8,testing
51.5,testing
64.8,training
76.2,training
80.2,training
74.5,validation
47.7,testing
43.3,testing
73.8,training
82.6,training
63.4,training
80.1,testing
72.8,testing
80.3,training
65.7,testing
25.6,testing
37.3,training
84.8,testing
71.0,testing
61.0,testing
73.4,validation
61.0,training
58.5,validation
80.0,training
61.6,training
64.3,validation
22.2,training
71.3,validation
73.4,validation
90.9,training
52.7,validation
22.1,validation
76.0,validation
67.2,training
7.2,training
80.5,training
70.4,training
9.1,validation
74.3,validation
68.6,training
83.0,training
87.3,training
87.7,training
72.5,testing
66.3,validation
65.3,training
76.7,training
82.7,validation
59.5,training
83.1,training
68.3,testing
70.1,validation
57.8,validation
51.5,testing
64.8,training
76.2,training
80.2,validation
74.5,training
47.7,testing
43.3,training
73.8,training
82.6,training
63.4,validation
80.1,training
72.8,validation
80.3,validation
65.7,training
25.6,training
37.3,training
84.8,testing
71.0,training
61.0,training
73.4,testing
61.0,validation
58.5,training
80.0,testing
61.6,training
64.3,training
22.2,validation
71.3,training
73.4,training
90.9,validation
52.7,training
22.1,training
76.0,training
67.2,training
7.2,testing
80.5,testing
70.4,training
9.1,testing
74.3,validation
68.6,training
83.0,testing
87.3,validation
87.7,training
72.5,training
66.3,validation
65.3,training
76.7,training
82.7,training
59.5,training
83.1,training
68.3,training
70.1,training
57.8,validation
51.5,testing
64.8,training
76.2,training
80.2,validation
74.5,training
47.7,testing
43.3,training
73.8,testing
82.6,validation
63.4,training
80.1,training
72.8,training
80.3,training
65.7,validation
25.6,training
37.3,training
84.8,training
71.0,training
61.0,training
73.4,validation
61.0,validation
58.5,training
80.0,training
61.6,training
64.3,training
22.2,training
71.3,training
73.4,training
90.9,testing
52.7,testing
22.1,testing
76.0,training
67.2,testing
7.2,validation
80.5,training
70.4,training
9.1,validation
74.3,validation
68.6,testing
83.0,training
87.3,validation
87.7,training
72.5,training
66.3,testing
65.3,validation
76.7,training
82.7,training
59.5,training
83.1,training
68.3,testing
70.1,validation
57.8,training
51.5,validation
64.8,validation
76.2,training
80.2,validation
74.5,training
47.7,training
43.3,training
73.8,training
82.6,testing
63.4,training
80.1,testing
72.8,training
80.3,training
65.7,training
25.6,training
37.3,training
84.8,testing
71.0,training
61.0,training
73.4,training
61.0,training
58.5,training
80.0,validation
61.6,training
64.3,validation
22.2,validation
71.3,validation
73.4,testing
90.9,training
52.7,validation
22.1,training
76.0,training
67.2,training
7.2,training
80.5,validation
70.4,training
9.1,training
74.3,training
68.6,training
83.0,validation
87.3,training
87.7,training
72.5,training
66.3,training
65.3,training
76.7,testing
82.7,training
59.5,training
83.1,training
68.3,training
70.1,testing
57.8,training
51.5,training
64.8,training
76.2,training
80.2,testing
74.5,training
47.7,training
43.3,validation
73.8,training
82.6,training
63.4,training
80.1,training
72.8,training
80.3,testing
65.7,testing
25.6,training
37.3,validation
84.8,training
71.0,training
61.0,training
73.4,testing
61.0,training
58.5,training
80.0,training
61.6,training
64.3,training
22.2,validation
71.3,training
73.4,testing
90.9,validation
52.7,testing
22.1,training
76.0,testing
67.2,testing
7.2,training
80.5,testing
70.4,training
9.1,training
74.3,training
68.6,training
83.0,training
87.3,training
87.7,training
72.5,training
66.3,validation
65.3,training
76.7,training
82.7,validation
59.5,training
83.1,testing
68.3,training
70.1,training
57.8,training
51.5,training
64.8,training
76.2,training
80.2,training
74.5,training
47.7,training
43.3,validation
73.8,training
82.6,training
63.4,training
80.1,testing
72.8,training
80.3,training
65.7,training
25.6,training
37.3,training
84.8,validation
71.0,training
61.0,validation
73.4,validation
61.0,testing
58.5,validation
80.0,validation
61.6,training
64.3,testing
22.2,training
71.3,validation
73.4,training
90.9,testing
52.7,testing
22.1,training
76.0,training
67.2,training
7.2,training
80.5,validation
70.4,testing
9.1,training
74.3,training
68.6,testing
83.0,validation
87.3,training
87.7,testing
72.5,training
66.3,testing
65.3,validation
76.7,training
82.7,training
59.5,training
83.1,training
68.3,training
70.1,testing
57.8,training
51.5,validation
64.8,testing
76.2,training
80.2,training
74.5,validation
47.7,training
43.3,training
73.8,testing
82.6,training
63.4,training
80.1,training
72.8,validation
80.3,testing
65.7,training
25.6,testing
37.3,training
84.8,testing
71.0,training
61.0,testing
73.4,training
61.0,training
58.5,training
80.0,training
61.6,training
64.3,testing
22.2,training
71.3,training
73.4,training
90.9,testing
52.7,training
22.1,training
76.0,training
67.2,training
7.2,training
80.5,validation
70.4,training
9.1,testing
74.3,training
68.6,training
83.0,training
87.3,training
87.7,testing
72.5,training
66.3,testing
65.3,training
76.7,testing
82.7,training
59.5,testing
83.1,training
68.3,testing
70.1,training
57.8,training
51.5,training
64.8,validation
76.2,training
80.2,validation
74.5,testing
47.7,validation
43.3,training
73.8,training
82.6,testing
63.4,testing
80.1,training
72.8,testing
80.3,validation
65.7,training
25.6,training
37.3,validation
84.8,testing
71.0,training
61.0,training
73.4,training
61.0,training
58.5,training
80.0,testing
61.6,testing
64.3,training
22.2,training
71.3,testing
73.4,testing
90.9,validation
52.7,training
22.1,training
76.0,training
67.2,validation
7.2,training
80.5,testing
70.4,validation
9.1,training
74.3,training
68.6,training
83.0,training
87.3,testing
87.7,testing
72.5,validation
66.3,training
65.3,training
76.7,training
82.7,validation
59.5,validation
83.1,training
68.3,training
70.1,training
57.8,validation
51.5,training
64.8,training
76.2,training
80.2,training
74.5,training
47.7,training
43.3,training
73.8,testing
82.6,testing
63.4,training
80.1,validation
72.8,validation
80.3,validation
65.7,training
25.6,testing
37.3,validation
84.8,testing
71.0,training
61.0,training
73.4,testing
61.0,training
58.5,training
80.0,testing
61.6,validation
64.3,training
22.2,training
71.3,training
73.4,testing
90.9,testing
52.7,training
22.1,training
76.0,validation
67.2,testing
7.2,validation
80.5,training
70.4,training
9.1,training
74.3,training
68.6,training
83.0,training
87.3,validation
87.7,training
72.5,training
66.3,validation
65.3,validation
76.7,validation
82.7,training
59.5,testing
83.1,testing
68.3,training
70.1,testing
57.8,training
51.5,training
64.8,training
76.2,training
80.2,training
74.5,validation
47.7,testing
43.3,training
73.8,training
82.6,training
63.4,training
80.1,training
72.8,training
80.3,testing
65.7,testing
25.6,validation
37.3,training
84.8,training
71.0,training
61.0,training
73.4,training
61.0,validation
58.5,validation
80.0,training
61.6,training
64.3,training
22.2,training
71.3,validation
73.4,training
90.9,training
52.7,training
22.1,validation
76.0,testing
67.2,validation
7.2,training
80.5,training
70.4,training
9.1,testing
74.3,training
68.6,training
83.0,training
87.3,testing
87.7,training
72.5,testing
66.3,training
65.3,validation
76.7,training
82.7,training
59.5,training
83.1,validation
68.3,validation
70.1,training
57.8,testing
51.5,training
64.8,training
76.2,training
80.2,testing
74.5,training
47.7,training
43.3,validation
73.8,testing
82.6,testing
63.4,validation
80.1,training
72.8,training
80.3,training
65.7,training
25.6,testing
37.3,training
84.8,training
71.0,training
61.0,training
73.4,validation
61.0,validation
58.5,testing
80.0,testing
61.6,training
64.3,testing
22.2,testing
71.3,training
73.4,training
90.9,testing
52.7,training
22.1,training
76.0,testing
67.2,training
7.2,training
80.5,training
70.4,training
9.1,training
74.3,validation
68.6,training
83.0,training
87.3,training
87.7,training
72.5,testing
66.3,training
65.3,testing
76.7,testing
82.7,training
59.5,validation
83.1,training
68.3,training
70.1,training
57.8,training
51.5,training
64.8,training
76.2,training
80.2,training
74.5,testing
47.7,training
43.3,training
73.8,testing
82.6,training
63.4,training
80.1,training
72.8,training
80.3,training
65.7,testing
25.6,testing
37.3,testing
84.8,training
71.0,training
61.0,testing
73.4,validation
61.0,training
58.5,training
80.0,training
61.6,training
64.3,testing
22.2,training
71.3,training
73.4,training
90.9,training
52.7,training
22.1,training
76.0,validation
67.2,training
7.2,testing
80.5,testing
70.4,training
9.1,training
74.3,testing
75.9,training
77.8,training
70.2,testing
86.4,training
86.4,validation
68.3,training
64.4,training
72.7,training
66.9,training
88.2,training
54.7,training
63.4,training
61.1,testing
63.6,training
77.9,training
63.3,validation
69.6,validation
68.8,training
90.0,testing
91.8,training
78.3,validation
62.5,validation
70.9,training
74.9,training
61.3,validation
75.2,training
68.5,training
55.7,training
65.0,validation
54.0,training
66.8,training
19.1,training
73.2,training
81.7,training
43.2,training
90.1,training
3.7,training
41.5,training
52.4,validation
45.0,training
58.7,training
53.7,testing
76.8,validation
72.1,training
95.4,validation
77.7,training
72.2,training
67.1,validation
48.7,training
26.5,training
89.4,training
75.9,training
77.8,training
70.2,training
86.4,training
86.4,training
68.3,testing
64.4,training
72.7,training
66.9,training
88.2,training
54.7,validation
63.4,training
61.1,training
63.6,training
77.9,validation
63.3,testing
69.6,training
68.8,training
90.0,validation
91.8,training
78.3,validation
62.5,validation
70.9,training
74.9,validation
61.3,training
75.2,training
68.5,training
55.7,training
65.0,training
54.0,testing
66.8,testing
19.1,training
73.2,validation
81.7,training
43.2,testing
90.1,validation
3.7,testing
41.5,testing
52.4,training
45.0,validation
58.7,training
53.7,validation
76.8,testing
72.1,testing
95.4,training
77.7,training
72.2,testing
67.1,validation
48.7,validation
26.5,validation
89.4,training
75.9,training
77.8,testing
70.2,training
86.4,training
86.4,training
68.3,training
64.4,training
72.7,testing
66.9,training
88.2,testing
54.7,training
63.4,training
61.1,training
63.6,training
77.9,validation
63.3,training
69.6,training
68.8,testing
90.0,training
91.8,training
78.3,training
62.5,training
70.9,training
74.9,validation
61.3,training
75.2,training
68.5,training
55.7,training
65.0,training
54.0,training
66.8,testing
19.1,training
73.2,testing
81.7,testing
43.2,training
90.1,training
3.7,testing
41.5,validation
52.4,validation
45.0,training
58.7,testing
53.7,training
76.8,testing
72.1,training
95.4,training
77.7,testing
72.2,training
67.1,validation
48.7,validation
26.5,validation
89.4,validation
75.9,testing
77.8,training
70.2,training
86.4,validation
86.4,training
68.3,validation
64.4,validation
72.7,testing
66.9,training
88.2,training
54.7,training
63.4,training
61.1,training
63.6,training
77.9,training
63.3,validation
69.6,training
68.8,training
90.0,validation
91.8,testing
78.3,testing
62.5,training
70.9,testing
74.9,training
61.3,validation
75.2,validation
68.5,training
55.7,testing
65.0,training
54.0,validation
66.8,training
19.1,testing
73.2,training
81.7,training
43.2,training
90.1,testing
3.7,training
41.5,validation
52.4,validation
45.0,training
58.7,training
53.7,testing
76.8,testing
72.1,training
95.4,testing
77.7,testing
72.2,validation
67.1,testing
48.7,validation
26.5,training
89.4,training
75.9,validation
77.8,training
70.2,training
86.4,training
86.4,training
68.3,training
64.4,validation
72.7,validation
66.9,training
88.2,training
54.7,validation
63.4,training
61.1,validation
63.6,validation
77.9,training
63.3,validation
69.6,training
68.8,training
90.0,testing
91.8,validation
78.3,training
62.5,training
70.9,training
74.9,training
61.3,testing
75.2,validation
68.5,training
55.7,training
65.0,testing
54.0,training
66.8,training
19.1,training
73.2,training
81.7,training
43.2,testing
90.1,training
3.7,training
41.5,validation
52.4,testing
45.0,training
58.7,training
53.7,validation
76.8,training
72.1,testing
95.4,validation
77.7,validation
72.2,training
67.1,training
48.7,training
26.5,training
89.4,training
75.9,training
77.8,training
70.2,testing
86.4,training
86.4,validation
68.3,training
64.4,training
72.7,training
66.9,training
88.2,testing
54.7,validation
63.4,validation
61.1,training
63.6,training
77.9,validation
63.3,training
69.6,training
68.8,training
90.0,training
91.8,validation
78.3,training
62.5,training
70.9,training
74.9,validation
61.3,training
75.2,training
68.5,validation
55.7,training
65.0,training
54.0,training
66.8,testing
19.1,testing
73.2,training
81.7,testing
43.2,training
90.1,training
3.7,training
41.5,training
52.4,validation
45.0,testing
58.7,training
53.7,testing
76.8,training
72.1,training
95.4,validation
77.7,training
72.2,testing
67.1,testing
48.7,training
26.5,training
89.4,training
75.9,training
77.8,training
70.2,training
86.4,testing
86.4,validation
68.3,training
64.4,validation
72.7,training
66.9,training
88.2,testing
54.7,testing
63.4,training
61.1,training
63.6,training
77.9,training
63.3,training
69.6,testing
68.8,training
90.0,training
91.8,training
78.3,testing
62.5,validation
70.9,validation
74.9,training
61.3,training
75.2,training
68.5,training
55.7,validation
65.0,training
54.0,training
66.8,validation
19.1,training
73.2,training
81.7,validation
43.2,validation
90.1,training
3.7,testing
41.5,testing
52.4,training
45.0,training
58.7,testing
53.7,testing
76.8,testing
72.1,training
95.4,training
77.7,training
72.2,training
67.1,validation
48.7,training
26.5,testing
89.4,training
75.9,training
77.8,training
70.2,training
86.4,training
86.4,training
68.3,training
64.4,testing
72.7,training
66.9,validation
88.2,testing
54.7,training
63.4,validation
61.1,validation
63.6,training
77.9,training
63.3,training
69.6,training
68.8,validation
90.0,validation
91.8,testing
78.3,validation
62.5,training
70.9,testing
74.9,testing
61.3,training
75.2,training
68.5,training
55.7,training
65.0,training
54.0,validation
66.8,validation
19.1,training
73.2,training
81.7,testing
43.2,training
90.1,training
3.7,training
41.5,testing
52.4,training
45.0,validation
58.7,training
53.7,training
76.8,training
72.1,testing
95.4,training
77.7,training
72.2,training
67.1,training
48.7,training
26.5,training
89.4,training
75.9,testing
77.8,testing
70.2,training
86.4,training
86.4,validation
68.3,training
64.4,testing
72.7,training
66.9,training
88.2,training
54.7,training
63.4,training
61.1,training
63.6,training
77.9,testing
63.3,validation
69.6,training
68.8,training
90.0,training
91.8,validation
78.3,training
62.5,training
70.9,training
74.9,training
61.3,training
75.2,testing
68.5,training
55.7,validation
65.0,training
54.0,training
66.8,training
19.1,training
73.2,training
81.7,training
43.2,validation
90.1,testing
3.7,training
41.5,training
52.4,training
45.0,training
58.7,testing
53.7,training
76.8,testing
72.1,training
95.4,training
77.7,training
72.2,training
67.1,validation
48.7,training
26.5,training
89.4,validation
75.9,testing
77.8,training
70.2,testing
86.4,training
86.4,testing
68.3,training
64.4,training
72.7,validation
66.9,training
88.2,training
54.7,training
63.4,training
61.1,training
63.6,training
77.9,testing
63.3,training
69.6,validation
68.8,training
90.0,training
91.8,training
78.3,training
62.5,training
70.9,training
74.9,validation
61.3,training
75.2,training
68.5,validation
55.7,training
65.0,training
54.0,training
66.8,validation
19.1,training
73.2,training
81.7,testing
43.2,validation
90.1,training
3.7,training
41.5,training
52.4,training
45.0,training
58.7,validation
53.7,training
76.8,training
72.1,validation
95.4,training
77.7,training
72.2,training
67.1,training
48.7,training
26.5,training
89.4,validation
75.9,training
77.8,training
70.2,training
86.4,training
86.4,validation
68.3,training
64.4,testing
72.7,training
66.9,training
88.2,training
54.7,training
63.4,training
61.1,training
63.6,training
77.9,testing
63.3,training
69.6,training
68.8,training
90.0,validation
91.8,validation
78.3,testing
62.5,training
70.9,training
74.9,training
61.3,testing
75.2,training
68.5,validation
55.7,training
65.0,training
54.0,training
66.8,training
19.1,training
73.2,validation
81.7,training
43.2,validation
90.1,testing
3.7,training
41.5,training
52.4,training
45.0,training
58.7,training
53.7,training
76.8,validation
72.1,training
95.4,testing
77.7,validation
72.2,training
67.1,validation
48.7,validation
26.5,training
89.4,training
75.9,training
77.8,validation
70.2,training
86.4,testing
86.4,training
68.3,training
64.4,training
72.7,training
66.9,validation
88.2,validation
54.7,validation
63.4,training
61.1,training
63.6,training
77.9,training
63.3,training
69.6,testing
68.8,training
90.0,training
91.8,training
78.3,training
62.5,training
70.9,testing
74.9,testing
61.3,validation
75.2,validation
68.5,training
55.7,training
65.0,training
54.0,training
66.8,training
19.1,training
73.2,validation
81.7,validation
43.2,training
90.1,testing
3.7,training
41.5,testing
52.4,training
45.0,training
58.7,training
53.7,validation
76.8,testing
72.1,training
95.4,training
77.7,testing
72.2,training
67.1,training
48.7,training
26.5,training
89.4,training
75.9,training
77.8,training
70.2,testing
86.4,training
86.4,training
68.3,testing
64.4,training
72.7,training
66.9,training
88.2,training
54.7,validation
63.4,training
61.1,training
63.6,training
77.9,training
63.3,training
69.6,training
68.8,training
90.0,training
91.8,training
78.3,validation
62.5,testing
70.9,validation
74.9,training
61.3,validation
75.2,training
68.5,training
55.7,validation
65.0,validation
54.0,validation
66.8,training
19.1,testing
73.2,training
81.7,training
43.2,testing
90.1,training
3.7,training
41.5,training
52.4,testing
45.0,validation
58.7,testing
53.7,validation
76.8,training
72.1,training
95.4,testing
77.7,training
72.2,testing
67.1,training
48.7,testing
26.5,training
89.4,testing
75.9,training
77.8,testing
70.2,training
86.4,training
86.4,validation
68.3,validation
64.4,training
72.7,validation
66.9,testing
88.2,training
54.7,validation
63.4,training
61.1,training
63.6,training
77.9,training
63.3,training
69.6,training
68.8,training
90.0,training
91.8,training
78.3,validation
62.5,testing
70.9,training
74.9,training
61.3,testing
75.2,testing
68.5,training
55.7,training
65.0,training
54.0,testing
66.8,validation
19.1,training
73.2,testing
81.7,training
43.2,validation
90.1,testing
3.7,validation
41.5,validation
52.4,training
45.0,training
58.7,training
53.7,validation
76.8,testing
72.1,training
95.4,training
77.7,testing
72.2,training
67.1,training
48.7,validation
26.5,testing
89.4,testing
75.9,training
77.8,validation
70.2,training
86.4,validation
86.4,training
68.3,training
64.4,validation
72.7,training
66.9,training
88.2,validation
54.7,training
63.4,training
61.1,testing
63.6,testing
77.9,testing
63.3,training
69.6,training
68.8,validation
90.0,testing
91.8,training
78.3,training
62.5,training
70.9,validation
74.9,training
61.3,training
75.2,testing
68.5,validation
55.7,training
65.0,training
54.0,validation
66.8,training
19.1,training
73.2,training
81.7,training
43.2,training
90.1,training
3.7,training
41.5,training
52.4,training
45.0,testing
58.7,testing
53.7,validation
76.8,training
72.1,training
95.4,training
77.7,testing
72.2,training
67.1,training
48.7,validation
26.5,training
89.4,testing
75.9,training
77.8,validation
70.2,training
86.4,testing
86.4,testing
68.3,training
64.4,validation
72.7,validation
66.9,training
88.2,validation
54.7,training
63.4,training
61.1,training
63.6,testing
77.9,training
63.3,training
69.6,training
68.8,testing
90.0,training
91.8,testing
78.3,training
62.5,testing
70.9,training
74.9,training
61.3,training
75.2,training
68.5,training
55.7,training
65.0,testing
54.0,training
66.8,training
19.1,training
73.2,training
81.7,training
43.2,training
90.1,testing
3.7,training
41.5,training
52.4,validation
45.0,training
58.7,training
53.7,training
76.8,training
72.1,training
95.4,training
77.7,training
72.2,testing
67.1,training
48.7,training
26.5,training
89.4,training
75.9,training
77.8,training
70.2,training
86.4,training
86.4,training
68.3,training
64.4,validation
72.7,validation
66.9,training
88.2,training
54.7,validation
63.4,training
61.1,training
63.6,training
77.9,training
63.3,validation
69.6,training
68.8,training
90.0,testing
91.8,training
78.3,testing
62.5,training
70.9,testing
74.9,training
61.3,training
75.2,training
68.5,training
55.7,validation
65.0,training
54.0,validation
66.8,validation
19.1,training
73.2,training
81.7,training
43.2,training
90.1,training
3.7,validation
41.5,testing
52.4,testing
45.0,validation
58.7,testing
53.7,training
76.8,training
72.1,training
95.4,training
77.7,testing
72.2,validation
67.1,training
48.7,training
26.5,validation
89.4,testing
75.9,training
77.8,testing
70.2,training
86.4,validation
86.4,training
68.3,training
64.4,training
72.7,training
66.9,training
88.2,training
54.7,training
63.4,training
61.1,training
63.6,testing
77.9,training
63.3,testing
69.6,training
68.8,training
90.0,training
91.8,training
78.3,validation
62.5,testing
70.9,validation
74.9,testing
61.3,training
75.2,testing
68.5,validation
55.7,testing
65.0,testing
54.0,training
66.8,training
19.1,testing
73.2,training
81.7,training
43.2,training
90.1,validation
3.7,testing
41.5,testing
52.4,training
45.0,training
58.7,training
53.7,training
76.8,training
72.1,training
95.4,validation
77.7,testing
72.2,training
67.1,validation
48.7,training
26.5,training
89.4,validation
93.9,testing
53.0,testing
93.5,validation
76.2,training
88.8,training
66.6,validation
90.9,validation
69.5,training
75.6,testing
43.3,testing
83.8,testing
15.5,testing
93.9,testing
59.9,validation
80.0,training
80.5,testing
91.5,validation
27.9,training
58.3,validation
70.8,training
62.0,training
32.1,training
24.5,training
80.2,training
62.2,training
51.5,training
67.9,testing
61.8,validation
91.6,training
35.3,validation
44.3,validation
61.8,training
69.6,testing
40.1,training
63.7,training
51.0,training
62.5,training
73.4,validation
39.2,testing
68.3,training
65.1,training
48.9,training
34.5,training
30.1,testing
58.8,training
64.9,training
75.3,training
62.3,training
93.9,testing
53.0,testing
93.5,training
76.2,testing
88.8,testing
66.6,validation
90.9,testing
69.5,validation
75.6,testing
43.3,training
83.8,training
15.5,training
93.9,training
59.9,training
80.0,training
80.5,training
91.5,training
27.9,validation
58.3,testing
70.8,testing
62.0,training
32.1,training
24.5,testing
80.2,training
62.2,validation
51.5,training
67.9,training
61.8,training
91.6,training
35.3,training
44.3,testing
61.8,testing
69.6,training
40.1,testing
63.7,training
51.0,testing
62.5,testing
73.4,training
39.2,training
68.3,training
65.1,training
48.9,training
34.5,testing
30.1,training
58.8,validation
64.9,training
75.3,training
62.3,testing
93.9,training
53.0,training
93.5,validation
76.2,training
88.8,training
66.6,training
90.9,training
69.5,testing
75.6,training
43.3,training
83.8,training
15.5,training
93.9,testing
59.9,training
80.0,training
80.5,testing
91.5,training
27.9,testing
58.3,validation
70.8,training
62.0,validation
32.1,testing
24.5,training
80.2,training
62.2,training
51.5,validation
67.9,testing
61.8,testing
91.6,validation
35.3,validation
44.3,validation
61.8,validation
69.6,training
40.1,training
63.7,training
51.0,testing
62.5,testing
73.4,training
39.2,validation
68.3,training
65.1,training
48.9,training
34.5,training
30.1,validation
58.8,validation
64.9,validation
75.3,validation
62.3,training
93.9,training
53.0,testing
93.5,training
76.2,training
88.8,validation
66.6,training
90.9,validation
69.5,training
75.6,training
43.3,testing
83.8,training
15.5,training
93.9,training
59.9,training
80.0,training
80.5,testing
91.5,training
27.9,training
58.3,training
70.8,validation
62.0,validation
32.1,training
24.5,testing
80.2,validation
62.2,validation
51.5,validation
67.9,training
61.8,training
91.6,training
35.3,training
44.3,validation
61.8,training
69.6,training
40.1,training
63.7,training
51.0,training
62.5,training
73.4,testing
39.2,validation
68.3,training
65.1,training
48.9,testing
34.5,training
30.1,training
58.8,testing
64.9,training
75.3,testing
62.3,validation
93.9,validation
53.0,validation
93.5,training
76.2,testing
88.8,validation
66.6,testing
90.9,training
69.5,validation
75.6,validation
43.3,testing
83.8,testing
15.5,testing
93.9,testing
59.9,testing
80.0,validation
80.5,testing
91.5,validation
27.9,training
58.3,training
70.8,training
