score,group
64.8,training
88.1,training
53.2,testing
63.0,training
98.0,training
94.1,training
33.3,validation
91.2,training
90.3,validation
74.8,training
97.5,training
88.0,validation
98.8,testing
86.0,training
58.3,testing
39.9,testing
69.9,testing
62.4,training
65.5,validation
93.3,training
94.4,training
87.7,training
98.6,training
68.4,validation
0.0,validation
93.6,training
96.4,testing
97.2,training
94.2,validation
93.1,validation
74.1,testing
22.6,training
79.5,validation
60.5,training
61.4,testing
56.6,testing
98.1,testing
72.6,training
94.1,training
9.2,training
84.2,training
2.7,training
57.5,validation
99.1,training
67.6,training
70.4,training
68.0,training
68.0,training
88.3,training
98.6,validation
64.8,training
88.1,training
53.2,training
63.0,validation
98.0,training
94.1,validation
33.3,training
91.2,validation
90.3,training
74.8,validation
97.5,training
88.0,training
98.8,validation
86.0,training
58.3,training
39.9,training
69.9,training
62.4,training
65.5,validation
93.3,training
94.4,testing
87.7,training
98.6,testing
68.4,training
0.0,testing
93.6,testing
96.4,validation
97.2,training
94.2,training
93.1,training
74.1,training
22.6,testing
79.5,validation
60.5,validation
61.4,training
56.6,testing
98.1,training
72.6,training
94.1,training
9.2,validation
84.2,validation
2.7,training
57.5,training
99.1,training
67.6,training
70.4,testing
68.0,validation
68.0,training
88.3,training
98.6,testing
64.8,training
88.1,training
53.2,training
63.0,training
98.0,training
94.1,training
33.3,testing
91.2,validation
90.3,training
74.8,validation
97.5,testing
88.0,training
98.8,training
86.0,validation
58.3,training
39.9,testing
69.9,validation
62.4,training
65.5,training
93.3,validation
94.4,testing
87.7,testing
98.6,training
68.4,training
0.0,training
93.6,training
96.4,validation
97.2,training
94.2,testing
93.1,training
74.1,training
22.6,training
79.5,training
60.5,testing
61.4,validation
56.6,testing
98.1,training
72.6,training
94.1,testing
9.2,validation
84.2,training
2.7,training
57.5,validation
99.1,training
67.6,training
70.4,training
68.0,training
68.0,validation
88.3,training
98.6,training
64.8,testing
88.1,training
53.2,training
63.0,training
98.0,training
94.1,training
33.3,testing
91.2,training
90.3,testing
74.8,testing
97.5,training
88.0,validation
98.8,training
86.0,training
58.3,training
39.9,training
69.9,testing
62.4,training
65.5,training
93.3,training
94.4,validation
87.7,validation
98.6,training
68.4,training
0.0,testing
93.6,training
96.4,testing
97.2,testing
94.2,training
93.1,training
74.1,validation
22.6,validation
79.5,testing
60.5,training
61.4,training
56.6,validation
98.1,validation
72.6,validation
94.1,training
9.2,testing
84.2,training
2.7,validation
57.5,training
99.1,training
67.6,training
70.4,training
68.0,training
68.0,training
88.3,validation
98.6,testing
64.8,training
88.1,training
53.2,training
63.0,validation
98.0,training
94.1,training
33.3,training
91.2,testing
90.3,training
74.8,training
97.5,testing
88.0,training
98.8,training
86.0,training
58.3,validation
39.9,testing
69.9,testing
62.4,training
65.5,validation
93.3,training
94.4,training
87.7,training
98.6,training
68.4,training
0.0,training
93.6,training
96.4,training
97.2,training
94.2,training
93.1,training
74.1,training
22.6,training
79.5,training
60.5,testing
61.4,training
56.6,training
98.1,testing
72.6,validation
94.1,training
9.2,training
84.2,training
2.7,training
57.5,training
99.1,validation
67.6,validation
70.4,validation
68.0,validation
68.0,training
88.3,training
98.6,validation
64.8,training
88.1,training
53.2,testing
63.0,training
98.0,training
94.1,training
33.3,training
91.2,training
90.3,validation
74.8,testing
97.5,training
88.0,training
98.8,validation
86.0,testing
58.3,training
39.9,validation
69.9,validation
62.4,testing
65.5,training
93.3,training
94.4,validation
87.7,training
98.6,testing
68.4,validation
0.0,training
93.6,training
96.4,testing
97.2,training
94.2,validation
93.1,validation
74.1,training
22.6,validation
79.5,validation
60.5,training
61.4,training
56.6,training
98.1,training
72.6,training
94.1,testing
9.2,training
84.2,validation
2.7,training
57.5,training
99.1,training
67.6,validation
70.4,training
68.0,testing
68.0,validation
88.3,testing
98.6,training
64.8,training
88.1,training
53.2,validation
63.0,training
98.0,training
94.1,training
33.3,validation
91.2,validation
90.3,training
74.8,training
97.5,training
88.0,training
98.8,testing
86.0,training
58.3,training
39.9,training
69.9,training
62.4,testing
65.5,training
93.3,training
94.4,testing
87.7,training
98.6,testing
68.4,validation
0.0,training
93.6,testing
96.4,validation
97.2,training
94.2,training
93.1,validation
74.1,training
22.6,training
79.5,testing
60.5,training
61.4,training
56.6,validation
98.1,training
72.6,testing
94.1,training
9.2,training
84.2,training
2.7,training
57.5,testing
99.1,training
67.6,validation
70.4,training
68.0,training
68.0,training
88.3,training
98.6,testing
64.8,testing
88.1,training
53.2,training
63.0,training
98.0,training
94.1,validation
33.3,validation
91.2,training
90.3,training
74.8,training
97.5,validation
88.0,training
98.8,validation
86.0,testing
58.3,training
39.9,training
69.9,validation
62.4,training
65.5,training
93.3,training
94.4,validation
87.7,training
98.6,testing
68.4,testing
0.0,testing
93.6,testing
96.4,training
97.2,training
94.2,training
93.1,training
74.1,training
22.6,training
79.5,testing
60.5,testing
61.4,testing
56.6,testing
98.1,testing
72.6,training
94.1,training
9.2,validation
84.2,validation
2.7,training
57.5,training
99.1,training
67.6,training
70.4,training
68.0,training
68.0,training
88.3,training
98.6,testing
64.8,validation
88.1,training
53.2,validation
63.0,training
98.0,testing
94.1,training
33.3,training
91.2,validation
90.3,training
74.8,validation
97.5,training
88.0,training
98.8,training
86.0,training
58.3,testing
39.9,validation
69.9,training
62.4,training
65.5,testing
93.3,testing
94.4,testing
87.7,training
98.6,training
68.4,training
0.0,testing
93.6,validation
96.4,training
97.2,training
94.2,testing
93.1,testing
74.1,training
22.6,training
79.5,training
60.5,training
61.4,training
56.6,training
98.1,training
72.6,training
94.1,training
9.2,validation
84.2,validation
2.7,training
57.5,validation
99.1,training
67.6,testing
70.4,validation
68.0,training
68.0,training
88.3,training
98.6,validation
64.8,training
88.1,training
53.2,training
63.0,validation
98.0,training
94.1,testing
33.3,validation
91.2,testing
90.3,training
74.8,training
97.5,validation
88.0,validation
98.8,testing
86.0,training
58.3,validation
39.9,training
69.9,training
62.4,training
65.5,training
93.3,validation
94.4,validation
87.7,training
98.6,validation
68.4,training
0.0,training
93.6,training
96.4,validation
97.2,validation
94.2,training
93.1,training
74.1,training
22.6,testing
79.5,training
60.5,training
61.4,validation
56.6,testing
98.1,training
72.6,validation
94.1,validation
9.2,training
84.2,training
2.7,testing
57.5,training
99.1,training
67.6,training
70.4,testing
68.0,training
68.0,training
88.3,training
98.6,validation
64.8,training
88.1,training
53.2,training
63.0,testing
98.0,training
94.1,training
33.3,training
91.2,training
90.3,training
74.8,training
97.5,testing
88.0,validation
98.8,training
86.0,testing
58.3,testing
39.9,validation
69.9,training
62.4,validation
65.5,testing
93.3,training
94.4,testing
87.7,training
98.6,training
68.4,training
0.0,training
93.6,validation
96.4,training
97.2,validation
94.2,training
93.1,training
74.1,training
22.6,validation
79.5,training
60.5,training
61.4,validation
56.6,testing
98.1,training
72.6,training
94.1,training
9.2,training
84.2,training
2.7,training
57.5,training
99.1,training
67.6,testing
70.4,testing
68.0,validation
68.0,validation
88.3,training
98.6,validation
64.8,training
88.1,training
53.2,validation
63.0,validation
98.0,training
94.1,training
33.3,training
91.2,training
90.3,training
74.8,testing
97.5,training
88.0,training
98.8,validation
86.0,training
58.3,validation
39.9,validation
69.9,training
62.4,training
65.5,testing
93.3,testing
94.4,validation
87.7,training
98.6,testing
68.4,training
0.0,training
93.6,testing
96.4,validation
97.2,testing
94.2,validation
93.1,training
74.1,validation
22.6,training
79.5,training
60.5,testing
61.4,training
56.6,training
98.1,training
72.6,training
94.1,testing
9.2,training
84.2,testing
2.7,training
57.5,validation
99.1,training
67.6,training
70.4,testing
68.0,validation
68.0,training
88.3,training
98.6,training
64.8,testing
88.1,validation
53.2,validation
63.0,training
98.0,training
94.1,testing
33.3,validation
91.2,validation
90.3,testing
74.8,training
97.5,validation
88.0,training
98.8,training
86.0,training
58.3,training
39.9,training
69.9,validation
62.4,training
65.5,training
93.3,validation
94.4,validation
87.7,training
98.6,training
68.4,training
0.0,validation
93.6,training
96.4,testing
97.2,training
94.2,validation
93.1,validation
74.1,training
22.6,training
79.5,training
60.5,validation
61.4,validation
56.6,validation
98.1,training
72.6,training
94.1,training
9.2,training
84.2,training
2.7,training
57.5,training
99.1,training
67.6,training
70.4,testing
68.0,training
68.0,training
88.3,validation
98.6,training
64.8,training
88.1,validation
53.2,validation
63.0,training
98.0,training
94.1,testing
33.3,training
91.2,training
90.3,training
74.8,validation
97.5,training
88.0,training
98.8,testing
86.0,training
58.3,training
39.9,training
69.9,training
62.4,testing
65.5,training
93.3,training
94.4,validation
87.7,testing
98.6,training
68.4,training
0.0,testing
93.6,training
96.4,validation
97.2,training
94.2,testing
93.1,training
74.1,testing
22.6,validation
79.5,training
60.5,testing
61.4,training
56.6,training
98.1,training
72.6,training
94.1,training
9.2,training
84.2,testing
2.7,testing
57.5,training
99.1,training
67.6,validation
70.4,training
68.0,testing
68.0,training
88.3,training
98.6,training
64.8,validation
88.1,testing
53.2,testing
63.0,training
98.0,validation
94.1,training
33.3,training
91.2,training
90.3,validation
74.8,training
97.5,training
88.0,training
98.8,training
86.0,training
58.3,training
39.9,training
69.9,testing
62.4,training
65.5,training
93.3,testing
94.4,training
87.7,testing
98.6,validation
68.4,training
0.0,training
93.6,training
96.4,training
97.2,training
94.2,training
93.1,testing
74.1,training
22.6,training
79.5,training
60.5,testing
61.4,training
56.6,testing
98.1,validation
72.6,training
94.1,testing
9.2,validation
84.2,validation
2.7,validation
57.5,testing
99.1,testing
67.6,training
70.4,testing
68.0,training
68.0,training
88.3,training
98.6,training
64.8,training
88.1,validation
53.2,testing
63.0,training
98.0,training
94.1,training
33.3,validation
91.2,validation
90.3,validation
74.8,validation
97.5,training
88.0,testing
98.8,validation
86.0,validation
58.3,training
39.9,training
69.9,training
62.4,training
65.5,training
93.3,testing
94.4,training
87.7,training
98.6,validation
68.4,training
0.0,training
93.6,training
96.4,testing
97.2,training
94.2,validation
93.1,training
74.1,testing
22.6,testing
79.5,training
60.5,training
61.4,training
56.6,testing
98.1,training
72.6,testing
94.1,training
9.2,training
84.2,validation
2.7,training
57.5,validation
99.1,training
67.6,training
70.4,training
68.0,training
68.0,validation
88.3,testing
98.6,testing
64.8,training
88.1,validation
53.2,training
63.0,training
98.0,testing
94.1,validation
33.3,training
91.2,training
90.3,training
74.8,testing
97.5,training
88.0,training
98.8,training
86.0,training
58.3,training
39.9,testing
69.9,validation
62.4,training
65.5,validation
93.3,training
94.4,validation
87.7,training
98.6,training
68.4,testing
0.0,training
93.6,training
96.4,training
97.2,validation
94.2,training
93.1,testing
74.1,training
22.6,training
79.5,validation
60.5,validation
61.4,validation
56.6,training
98.1,training
72.6,testing
94.1,testing
9.2,training
84.2,validation
2.7,training
57.5,training
99.1,validation
67.6,validation
70.4,training
68.0,testing
68.0,training
88.3,validation
98.6,training
64.8,training
88.1,training
53.2,testing
63.0,testing
98.0,testing
94.1,training
33.3,training
91.2,training
90.3,validation
74.8,validation
97.5,training
88.0,validation
98.8,training
86.0,training
58.3,validation
39.9,training
69.9,validation
62.4,training
65.5,training
93.3,training
94.4,training
87.7,training
98.6,testing
68.4,training
50.1,validation
11.5,training
72.8,training
65.6,training
69.0,training
84.2,training
86.2,testing
92.0,training
76.0,testing
91.2,testing
84.8,validation
80.4,training
61.1,training
75.4,training
96.5,training
74.1,training
65.9,validation
96.6,training
95.8,testing
70.7,validation
68.8,training
86.5,training
85.2,training
71.9,testing
66.2,validation
90.1,validation
88.3,training
90.2,validation
77.0,testing
70.5,testing
77.9,training
96.1,training
97.2,testing
4.0,training
82.9,training
84.6,training
63.3,training
71.0,training
76.9,training
11.4,training
94.1,validation
93.8,training
96.2,training
64.6,training
94.0,testing
94.8,training
66.4,training
83.7,testing
85.3,training
96.6,training
97.4,testing
50.1,training
11.5,training
72.8,training
65.6,testing
69.0,testing
84.2,testing
86.2,training
92.0,validation
76.0,testing
91.2,training
84.8,testing
80.4,testing
61.1,training
75.4,testing
96.5,testing
74.1,training
65.9,testing
96.6,validation
95.8,training
70.7,testing
68.8,training
86.5,validation
85.2,training
71.9,training
66.2,testing
90.1,training
88.3,training
90.2,validation
77.0,training
70.5,testing
77.9,training
96.1,training
97.2,training
4.0,training
82.9,testing
84.6,testing
63.3,training
71.0,testing
76.9,training
11.4,training
94.1,training
93.8,training
96.2,training
64.6,training
94.0,validation
94.8,training
66.4,testing
83.7,training
85.3,training
96.6,testing
97.4,training
50.1,validation
11.5,training
72.8,testing
65.6,training
69.0,training
84.2,training
86.2,training
92.0,training
76.0,testing
91.2,training
84.8,training
80.4,training
61.1,validation
75.4,training
96.5,training
74.1,testing
65.9,training
96.6,testing
95.8,training
70.7,training
68.8,validation
86.5,training
85.2,training
71.9,validation
66.2,validation
90.1,validation
88.3,validation
90.2,training
77.0,training
70.5,testing
77.9,training
96.1,training
97.2,training
4.0,testing
82.9,training
84.6,testing
63.3,training
71.0,testing
76.9,testing
11.4,training
94.1,testing
93.8,training
96.2,training
64.6,validation
94.0,training
94.8,training
66.4,training
83.7,training
85.3,training
96.6,validation
97.4,training
50.1,training
11.5,training
72.8,testing
65.6,training
69.0,training
84.2,training
86.2,training
92.0,training
76.0,validation
91.2,validation
84.8,training
80.4,testing
61.1,testing
75.4,training
96.5,validation
74.1,training
65.9,testing
96.6,testing
95.8,training
70.7,training
68.8,training
86.5,training
85.2,training
71.9,training
66.2,testing
90.1,training
88.3,training
90.2,training
77.0,training
70.5,training
77.9,testing
96.1,training
97.2,training
4.0,training
82.9,training
84.6,validation
63.3,training
71.0,training
76.9,training
11.4,training
94.1,testing
93.8,training
96.2,training
64.6,testing
94.0,training
94.8,testing
66.4,testing
83.7,training
85.3,testing
96.6,training
97.4,validation
50.1,testing
11.5,testing
72.8,training
65.6,training
69.0,training
84.2,testing
86.2,testing
92.0,training
76.0,training
91.2,training
84.8,training
80.4,training
61.1,validation
75.4,training
96.5,testing
74.1,validation
65.9,training
96.6,training
95.8,testing
70.7,training
68.8,training
86.5,training
85.2,training
71.9,validation
66.2,training
90.1,validation
88.3,validation
90.2,training
77.0,validation
70.5,training
77.9,testing
96.1,training
97.2,training
4.0,training
82.9,validation
84.6,training
63.3,training
71.0,testing
76.9,training
11.4,testing
94.1,training
93.8,validation
96.2,testing
64.6,validation
94.0,training
94.8,training
66.4,training
83.7,training
85.3,testing
96.6,training
97.4,training
50.1,testing
11.5,testing
72.8,validation
65.6,training
69.0,training
84.2,training
86.2,training
92.0,training
76.0,validation
91.2,training
84.8,training
80.4,testing
61.1,validation
75.4,training
96.5,training
74.1,training
65.9,validation
96.6,validation
95.8,testing
70.7,validation
68.8,training
86.5,training
85.2,training
71.9,training
66.2,validation
90.1,training
88.3,training
90.2,training
77.0,testing
70.5,validation
77.9,training
96.1,validation
97.2,validation
4.0,testing
82.9,testing
84.6,validation
63.3,training
71.0,training
76.9,testing
11.4,testing
94.1,training
93.8,validation
96.2,training
64.6,testing
94.0,training
94.8,testing
66.4,training
83.7,training
85.3,training
96.6,training
97.4,validation
50.1,testing
11.5,training
72.8,training
65.6,testing
69.0,training
84.2,training
86.2,training
92.0,training
76.0,training
91.2,training
84.8,training
80.4,validation
61.1,training
75.4,training
96.5,training
74.1,training
65.9,training
96.6,training
95.8,training
70.7,training
68.8,training
86.5,validation
85.2,training
71.9,training
66.2,testing
90.1,training
88.3,training
90.2,validation
77.0,training
70.5,validation
77.9,testing
96.1,validation
97.2,training
4.0,training
82.9,training
84.6,testing
63.3,testing
71.0,testing
76.9,testing
11.4,training
94.1,validation
93.8,training
96.2,testing
64.6,testing
94.0,testing
94.8,training
66.4,training
83.7,testing
85.3,training
96.6,validation
97.4,training
50.1,validation
11.5,testing
72.8,training
65.6,training
69.0,training
84.2,training
86.2,training
92.0,training
76.0,training
91.2,training
84.8,testing
80.4,training
61.1,training
75.4,testing
96.5,training
74.1,testing
65.9,testing
96.6,testing
95.8,testing
70.7,validation
68.8,training
86.5,training
85.2,training
71.9,training
66.2,validation
90.1,testing
88.3,testing
90.2,training
77.0,testing
70.5,training
77.9,training
96.1,training
97.2,training
4.0,testing
82.9,validation
84.6,training
63.3,validation
71.0,testing
76.9,training
11.4,training
94.1,testing
93.8,training
96.2,training
64.6,training
94.0,training
94.8,training
66.4,validation
83.7,testing
85.3,training
96.6,validation
97.4,validation
50.1,training
11.5,training
72.8,training
65.6,testing
69.0,training
84.2,training
86.2,testing
92.0,training
76.0,validation
91.2,validation
84.8,training
80.4,training
61.1,testing
75.4,testing
96.5,validation
74.1,training
65.9,validation
96.6,training
95.8,validation
70.7,training
68.8,training
86.5,training
85.2,training
71.9,training
66.2,validation
90.1,training
88.3,training
90.2,training
77.0,testing
70.5,validation
77.9,training
96.1,validation
97.2,testing
4.0,validation
82.9,training
84.6,validation
63.3,training
71.0,testing
76.9,validation
11.4,testing
94.1,training
93.8,validation
96.2,training
64.6,training
94.0,training
94.8,training
66.4,testing
83.7,validation
85.3,training
96.6,validation
97.4,training
50.1,validation
11.5,validation
72.8,testing
65.6,testing
69.0,training
84.2,testing
86.2,testing
92.0,training
76.0,training
91.2,validation
84.8,testing
80.4,training
61.1,training
75.4,training
96.5,training
74.1,training
65.9,validation
96.6,testing
95.8,testing
70.7,testing
68.8,validation
86.5,training
85.2,testing
71.9,testing
66.2,testing
90.1,training
88.3,validation
90.2,training
77.0,training
70.5,training
77.9,validation
96.1,training
97.2,training
4.0,testing
82.9,testing
84.6,training
63.3,training
71.0,training
76.9,training
11.4,training
94.1,training
93.8,testing
96.2,validation
64.6,training
94.0,training
94.8,training
66.4,validation
83.7,testing
85.3,training
96.6,training
97.4,testing
50.1,training
11.5,validation
72.8,training
65.6,training
69.0,training
84.2,training
86.2,testing
92.0,training
76.0,testing
91.2,training
84.8,testing
80.4,training
61.1,validation
75.4,testing
96.5,training
74.1,training
65.9,testing
96.6,training
95.8,training
70.7,validation
68.8,training
86.5,training
85.2,training
71.9,training
66.2,testing
90.1,validation
88.3,training
90.2,training
77.0,testing
70.5,training
77.9,training
96.1,training
97.2,training
4.0,training
82.9,training
84.6,training
63.3,validation
71.0,validation
76.9,training
11.4,training
94.1,training
93.8,training
96.2,validation
64.6,training
94.0,training
94.8,training
66.4,training
83.7,testing
85.3,training
96.6,training
97.4,training
50.1,validation
11.5,validation
72.8,validation
65.6,training
69.0,testing
84.2,training
86.2,training
92.0,training
76.0,training
91.2,testing
84.8,validation
80.4,testing
61.1,validation
75.4,training
96.5,validation
74.1,testing
65.9,training
96.6,training
95.8,training
70.7,validation
68.8,testing
86.5,training
85.2,training
71.9,training
66.2,training
90.1,testing
88.3,training
90.2,validation
77.0,training
70.5,testing
77.9,training
96.1,training
97.2,training
4.0,training
82.9,validation
84.6,testing
63.3,training
71.0,training
76.9,training
11.4,training
94.1,training
93.8,training
96.2,training
64.6,training
94.0,testing
94.8,training
66.4,validation
83.7,training
85.3,validation
96.6,validation
97.4,training
50.1,training
11.5,training
72.8,training
65.6,testing
69.0,training
84.2,testing
86.2,training
92.0,training
76.0,training
91.2,validation
84.8,training
80.4,testing
61.1,training
75.4,training
96.5,testing
74.1,validation
65.9,training
96.6,training
95.8,training
70.7,training
68.8,training
86.5,training
85.2,training
71.9,training
66.2,testing
90.1,training
88.3,testing
90.2,validation
77.0,training
70.5,validation
77.9,testing
96.1,training
97.2,training
4.0,training
82.9,training
84.6,training
63.3,validation
71.0,testing
76.9,testing
11.4,validation
94.1,training
93.8,training
96.2,testing
64.6,training
94.0,training
94.8,training
66.4,testing
83.7,testing
85.3,validation
96.6,validation
97.4,training
50.1,validation
11.5,training
72.8,training
65.6,validation
69.0,validation
84.2,validation
86.2,testing
92.0,training
76.0,training
91.2,testing
84.8,training
80.4,training
61.1,training
75.4,training
96.5,testing
74.1,training
65.9,testing
96.6,training
95.8,training
70.7,training
68.8,testing
86.5,training
85.2,training
71.9,training
66.2,validation
90.1,training
88.3,validation
90.2,validation
77.0,training
70.5,training
77.9,training
96.1,training
97.2,training
4.0,testing
82.9,training
84.6,validation
63.3,training
71.0,training
76.9,training
11.4,training
94.1,training
93.8,training
96.2,training
64.6,validation
94.0,testing
94.8,training
66.4,validation
83.7,training
85.3,training
96.6,training
97.4,training
50.1,training
11.5,validation
72.8,training
65.6,training
69.0,training
84.2,training
86.2,training
92.0,validation
76.0,training
91.2,training
84.8,training
80.4,validation
61.1,training
75.4,training
96.5,training
74.1,training
65.9,training
96.6,testing
95.8,training
70.7,training
68.8,training
86.5,validation
85.2,validation
71.9,training
66.2,validation
90.1,training
88.3,validation
90.2,training
77.0,training
70.5,training
77.9,testing
96.1,testing
97.2,training
4.0,testing
82.9,testing
84.6,validation
63.3,training
71.0,training
76.9,training
11.4,validation
94.1,validation
93.8,training
96.2,training
64.6,validation
94.0,training
94.8,training
66.4,training
83.7,validation
85.3,testing
96.6,validation
97.4,validation
50.1,training
11.5,training
72.8,testing
65.6,training
69.0,validation
84.2,training
86.2,validation
92.0,testing
76.0,training
91.2,validation
84.8,training
80.4,validation
61.1,training
75.4,training
96.5,testing
74.1,training
65.9,validation
96.6,testing
95.8,validation
70.7,validation
68.8,training
86.5,validation
85.2,validation
71.9,validation
66.2,training
90.1,validation
88.3,testing
90.2,validation
77.0,testing
70.5,training
77.9,training
96.1,validation
97.2,training
4.0,training
82.9,training
84.6,training
63.3,training
71.0,training
76.9,training
11.4,testing
94.1,training
93.8,training
96.2,testing
64.6,training
94.0,training
94.8,training
66.4,validation
83.7,training
85.3,validation
96.6,training
97.4,validation
50.1,testing
11.5,training
72.8,validation
65.6,training
69.0,training
84.2,testing
86.2,training
92.0,training
76.0,testing
91.2,training
84.8,training
80.4,training
61.1,training
75.4,testing
96.5,training
74.1,training
65.9,training
96.6,training
95.8,training
70.7,training
68.8,training
86.5,training
85.2,training
71.9,training
66.2,validation
90.1,training
88.3,validation
90.2,training
77.0,training
70.5,validation
77.9,training
96.1,training
97.2,training
4.0,training
82.9,training
84.6,training
63.3,training
71.0,testing
76.9,validation
11.4,training
94.1,validation
93.8,training
96.2,testing
64.6,training
94.0,testing
94.8,testing
66.4,validation
83.7,training
85.3,training
96.6,validation
97.4,testing
50.1,validation
11.5,training
72.8,validation
65.6,training
69.0,training
84.2,training
86.2,training
92.0,training
76.0,training
91.2,training
84.8,testing
80.4,training
61.1,training
75.4,training
96.5,testing
74.1,testing
65.9,training
96.6,training
95.8,training
70.7,training
68.8,training
86.5,training
85.2,validation
71.9,training
66.2,testing
90.1,training
88.3,training
90.2,training
77.0,training
70.5,testing
77.9,training
96.1,validation
97.2,training
4.0,testing
82.9,training
84.6,training
63.3,training
71.0,testing
76.9,training
11.4,validation
94.1,validation
93.8,training
96.2,testing
64.6,testing
94.0,training
94.8,training
66.4,training
83.7,training
85.3,training
96.6,training
97.4,testing
0.0,training
62.0,training
93.9,training
99.8,validation
91.9,training
82.4,testing
86.5,validation
94.2,testing
64.5,training
89.9,training
75.3,training
71.6,training
93.4,training
79.5,training
91.6,training
75.0,training
14.0,validation
77.6,training
61.4,validation
36.7,testing
69.3,training
25.4,training
77.1,training
80.6,training
70.3,validation
65.4,testing
66.0,training
82.4,training
72.0,training
4.0,training
90.9,training
93.9,training
10.8,testing
61.6,training
70.3,training
59.0,testing
93.3,training
79.8,validation
63.6,testing
98.9,testing
61.7,training
95.6,testing
83.0,training
41.2,training
61.4,training
68.5,training
62.7,testing
4.0,training
92.1,validation
24.1,training
82.5,training
96.0,training
79.2,training
79.2,training
64.2,testing
85.3,validation
78.6,training
64.7,training
94.8,testing
73.8,training
68.6,testing
80.3,testing
12.8,training
61.4,training
90.1,testing
8.0,validation
12.8,training
65.5,testing
80.0,training
67.1,testing
67.4,training
77.7,testing
99.3,training
75.9,training
55.7,training
72.0,testing
70.2,validation
76.6,testing
53.0,training
79.8,training
71.1,validation
80.4,training
4.0,training
93.6,training
93.1,training
80.3,validation
75.6,validation
12.0,testing
80.6,testing
64.9,training
67.5,validation
57.3,validation
86.9,testing
82.7,validation
91.8,validation
68.0,validation
62.4,training
60.1,training
67.2,training
65.4,training
12.0,testing
4.0,training
92.5,training
66.7,training
56.0,testing
93.6,training
95.8,training
63.8,training
67.2,validation
65.0,training
70.0,training
77.6,training
88.6,validation
73.7,training
79.2,validation
64.8,validation
8.0,training
63.7,testing
64.0,validation
98.7,testing
66.0,validation
69.8,training
23.4,testing
60.6,training
62.7,training
66.9,validation
63.3,validation
76.5,training
79.4,training
74.2,validation
4.0,training
92.4,training
62.0,testing
90.3,training
23.5,validation
65.5,validation
68.6,training
89.3,training
63.7,training
89.5,training
78.0,validation
62.5,testing
8.0,training
93.8,training
68.6,testing
92.9,training
98.0,training
73.2,training
70.0,training
0.0,training
62.0,training
93.9,testing
99.8,training
91.9,training
82.4,training
86.5,training
94.2,training
64.5,training
89.9,validation
75.3,training
71.6,validation
93.4,testing
79.5,training
91.6,testing
75.0,training
14.0,training
77.6,training
61.4,training
36.7,testing
69.3,training
25.4,testing
77.1,training
80.6,training
70.3,training
65.4,training
66.0,training
82.4,training
72.0,training
4.0,testing
90.9,training
93.9,validation
10.8,validation
61.6,training
70.3,testing
59.0,training
93.3,validation
79.8,training
63.6,training
98.9,training
61.7,validation
95.6,validation
83.0,training
41.2,testing
61.4,training
68.5,testing
62.7,training
4.0,training
92.1,validation
24.1,validation
82.5,testing
96.0,training
79.2,training
79.2,testing
64.2,training
85.3,training
78.6,training
64.7,training
94.8,training
73.8,training
68.6,training
80.3,training
12.8,validation
61.4,testing
90.1,validation
8.0,training
12.8,training
65.5,validation
80.0,validation
67.1,training
67.4,testing
77.7,validation
99.3,training
75.9,training
55.7,training
72.0,training
70.2,training
76.6,training
53.0,validation
79.8,training
71.1,training
80.4,training
4.0,validation
93.6,training
93.1,training
80.3,testing
75.6,validation
12.0,training
80.6,training
64.9,training
67.5,training
57.3,training
86.9,training
82.7,testing
91.8,testing
68.0,training
62.4,training
60.1,training
67.2,training
65.4,training
12.0,validation
4.0,training
92.5,training
66.7,validation
56.0,testing
93.6,validation
95.8,training
63.8,testing
67.2,training
65.0,training
70.0,validation
77.6,testing
88.6,validation
73.7,testing
79.2,testing
64.8,training
8.0,validation
63.7,validation
64.0,training
98.7,training
66.0,training
69.8,training
23.4,testing
60.6,testing
62.7,validation
66.9,training
63.3,validation
76.5,training
79.4,validation
74.2,testing
4.0,training
92.4,training
62.0,training
90.3,training
23.5,training
65.5,training
68.6,training
89.3,validation
63.7,testing
89.5,training
78.0,validation
62.5,training
8.0,validation
93.8,training
68.6,training
92.9,training
98.0,testing
73.2,training
70.0,training
0.0,training
62.0,training
93.9,testing
99.8,training
91.9,testing
82.4,training
86.5,validation
94.2,training
64.5,testing
89.9,training
75.3,testing
71.6,testing
93.4,validation
79.5,training
91.6,training
75.0,training
14.0,training
77.6,validation
61.4,testing
36.7,training
69.3,training
25.4,training
77.1,training
80.6,validation
70.3,training
65.4,validation
66.0,testing
82.4,training
72.0,training
4.0,training
90.9,training
93.9,training
10.8,training
61.6,testing
70.3,training
59.0,training
93.3,training
79.8,training
63.6,training
98.9,validation
61.7,training
95.6,training
83.0,training
41.2,training
61.4,testing
68.5,training
62.7,training
4.0,training
92.1,training
24.1,validation
82.5,training
96.0,training
79.2,testing
79.2,validation
64.2,testing
85.3,testing
78.6,validation
64.7,validation
94.8,training
73.8,training
68.6,training
80.3,training
12.8,training
61.4,training
90.1,validation
8.0,training
12.8,validation
65.5,testing
80.0,training
67.1,training
67.4,testing
77.7,testing
99.3,training
75.9,testing
55.7,training
72.0,training
70.2,training
76.6,training
53.0,training
79.8,training
71.1,training
80.4,training
4.0,training
93.6,training
93.1,training
80.3,training
75.6,training
12.0,validation
80.6,training
64.9,training
67.5,testing
57.3,training
86.9,training
82.7,validation
91.8,training
68.0,training
62.4,validation
60.1,testing
67.2,training
65.4,training
