score,group
69.9,validation
47.2,validation
41.0,training
73.2,validation
12.0,validation
95.2,training
69.4,training
12.6,training
46.1,testing
44.9,training
9.2,testing
79.3,testing
75.5,training
92.7,testing
92.5,training
1.4,training
92.1,training
87.4,validation
89.5,validation
90.8,training
93.4,training
75.7,training
24.3,validation
33.1,testing
89.9,training
79.3,validation
81.4,training
81.9,training
74.7,validation
90.7,training
37.7,testing
93.1,testing
81.4,training
74.2,testing
89.3,training
72.3,training
68.2,training
87.1,training
85.4,training
93.1,training
71.1,training
69.4,validation
92.0,training
61.5,testing
95.0,training
94.8,testing
63.9,training
73.2,training
79.8,validation
61.3,testing
79.3,training
81.4,validation
77.6,testing
94.7,testing
94.2,training
84.7,training
75.5,training
86.5,training
62.7,training
76.6,testing
84.4,training
84.2,training
77.8,validation
91.2,validation
78.1,training
67.0,validation
81.2,validation
81.2,training
57.3,testing
86.0,validation
84.5,testing
72.8,training
85.2,training
64.6,testing
72.9,training
72.1,training
90.7,training
89.9,testing
93.7,training
78.7,training
95.8,training
84.1,training
73.5,validation
70.8,training
72.2,validation
68.4,testing
55.1,validation
78.7,training
79.1,testing
5.4,testing
1.4,validation
76.1,training
87.4,training
1.4,training
52.3,validation
77.3,validation
86.7,training
49.1,training
77.2,validation
5.0,validation
80.3,testing
1.4,training
4.6,testing
4.8,validation
77.3,training
64.6,validation
77.8,training
76.5,training
1.4,testing
38.8,training
65.4,testing
1.4,testing
1.4,training
1.4,validation
1.4,training
64.9,validation
92.7,testing
77.6,training
69.9,training
47.2,training
41.0,testing
73.2,training
12.0,training
95.2,training
69.4,training
12.6,training
46.1,validation
44.9,training
9.2,training
79.3,training
75.5,training
92.7,validation
92.5,training
1.4,validation
92.1,training
87.4,training
89.5,training
90.8,training
93.4,testing
75.7,training
24.3,training
33.1,training
89.9,testing
79.3,validation
81.4,testing
81.9,testing
74.7,validation
90.7,training
37.7,training
93.1,validation
81.4,training
74.2,validation
89.3,testing
72.3,testing
68.2,validation
87.1,training
85.4,training
93.1,validation
71.1,validation
69.4,testing
92.0,training
61.5,training
95.0,validation
94.8,training
63.9,training
73.2,training
79.8,training
61.3,testing
79.3,training
81.4,training
77.6,validation
94.7,testing
94.2,training
84.7,training
75.5,training
86.5,testing
62.7,testing
76.6,training
84.4,testing
84.2,training
77.8,training
91.2,training
78.1,testing
67.0,training
81.2,testing
81.2,training
57.3,training
86.0,training
84.5,training
72.8,training
85.2,testing
64.6,training
72.9,training
72.1,training
90.7,training
89.9,training
93.7,training
78.7,training
95.8,training
84.1,training
73.5,testing
70.8,training
72.2,training
68.4,training
55.1,testing
78.7,validation
79.1,testing
5.4,training
1.4,validation
76.1,training
87.4,training
1.4,training
52.3,testing
77.3,training
86.7,training
49.1,training
77.2,validation
5.0,testing
80.3,training
1.4,testing
4.6,training
4.8,training
77.3,testing
64.6,training
77.8,training
76.5,training
1.4,training
38.8,training
65.4,training
1.4,training
1.4,validation
1.4,training
1.4,validation
64.9,training
92.7,training
77.6,training
69.9,training
47.2,training
41.0,training
73.2,validation
12.0,validation
95.2,training
69.4,training
12.6,training
46.1,training
44.9,training
9.2,testing
79.3,training
75.5,validation
92.7,testing
92.5,validation
1.4,testing
92.1,validation
87.4,testing
89.5,validation
90.8,training
93.4,validation
75.7,testing
24.3,training
33.1,validation
89.9,training
79.3,training
81.4,training
81.9,training
74.7,testing
90.7,training
37.7,training
93.1,training
81.4,testing
74.2,training
89.3,training
72.3,training
68.2,validation
87.1,validation
85.4,training
93.1,training
71.1,validation
69.4,training
92.0,validation
61.5,validation
95.0,testing
94.8,testing
63.9,training
73.2,training
79.8,validation
61.3,training
79.3,testing
81.4,training
77.6,training
94.7,testing
94.2,validation
84.7,testing
75.5,training
86.5,training
62.7,training
76.6,training
84.4,training
84.2,testing
77.8,training
91.2,training
78.1,training
67.0,validation
81.2,training
81.2,training
57.3,training
86.0,training
84.5,training
72.8,testing
85.2,testing
64.6,training
72.9,training
72.1,training
90.7,validation
89.9,training
93.7,testing
78.7,training
95.8,training
84.1,training
73.5,validation
70.8,validation
72.2,validation
68.4,training
55.1,validation
78.7,testing
79.1,training
5.4,testing
1.4,testing
76.1,validation
87.4,training
1.4,testing
52.3,training
77.3,validation
86.7,training
49.1,validation
77.2,testing
5.0,training
80.3,training
1.4,training
4.6,training
4.8,training
77.3,training
64.6,validation
77.8,training
76.5,testing
1.4,training
38.8,training
65.4,training
1.4,training
1.4,validation
1.4,testing
1.4,training
64.9,validation
70.7,training
71.0,testing
81.7,training
92.0,training
83.2,validation
90.6,training
78.0,validation
70.8,training
76.6,training
83.8,training
83.8,testing
89.7,testing
90.0,testing
83.7,training
90.8,training
86.1,training
79.1,training
77.3,training
89.5,testing
87.2,testing
75.0,training
89.7,training
85.0,validation
80.6,training
93.8,training
82.9,training
64.0,validation
72.4,training
71.9,training
74.1,validation
79.4,training
61.5,training
91.2,training
95.0,validation
96.4,training
89.3,training
95.0,training
95.5,training
91.6,training
90.5,training
91.8,training
94.3,validation
85.1,validation
73.2,training
83.6,training
84.5,testing
77.1,training
78.0,validation
72.1,training
76.2,training
73.4,training
91.7,testing
72.7,training
82.8,training
86.1,validation
87.8,validation
73.9,training
79.8,training
82.6,training
79.4,training
77.6,training
86.3,training
84.0,training
91.0,training
90.0,training
86.5,training
70.7,testing
71.0,training
81.7,training
92.0,training
83.2,training
90.6,training
78.0,testing
70.8,validation
76.6,training
83.8,training
83.8,training
89.7,training
90.0,training
83.7,validation
90.8,testing
86.1,training
79.1,training
77.3,training
89.5,validation
87.2,training
75.0,validation
89.7,training
85.0,testing
80.6,training
93.8,validation
82.9,training
64.0,testing
72.4,validation
71.9,training
74.1,training
79.4,testing
61.5,training
91.2,training
95.0,training
96.4,training
89.3,training
95.0,training
95.5,training
91.6,training
90.5,training
91.8,training
94.3,validation
85.1,training
73.2,testing
83.6,testing
84.5,training
77.1,testing
78.0,training
72.1,testing
76.2,training
73.4,training
91.7,validation
72.7,training
82.8,testing
86.1,training
87.8,validation
73.9,validation
79.8,training
82.6,testing
79.4,validation
77.6,testing
86.3,training
84.0,validation
91.0,validation
90.0,training
86.5,training
70.7,training
71.0,training
81.7,training
92.0,training
83.2,validation
90.6,testing
78.0,testing
70.8,training
76.6,training
83.8,training
83.8,training
89.7,testing
90.0,validation
83.7,training
90.8,validation
86.1,validation
79.1,training
77.3,testing
89.5,training
87.2,testing
75.0,training
89.7,training
85.0,validation
80.6,training
93.8,training
82.9,training
64.0,validation
72.4,training
71.9,testing
74.1,training
79.4,testing
61.5,training
91.2,training
95.0,training
96.4,training
89.3,training
95.0,testing
95.5,training
91.6,training
90.5,validation
91.8,training
94.3,training
85.1,training
73.2,training
83.6,testing
84.5,training
77.1,training
78.0,validation
72.1,testing
76.2,training
73.4,training
91.7,training
72.7,validation
82.8,validation
86.1,training
87.8,testing
73.9,training
79.8,training
82.6,training
79.4,validation
77.6,validation
86.3,training
84.0,testing
91.0,training
90.0,training
86.5,training
70.7,validation
71.0,training
81.7,training
92.0,testing
83.2,training
90.6,training
78.0,validation
70.8,training
76.6,testing
83.8,training
83.8,validation
89.7,training
90.0,training
83.7,testing
90.8,testing
86.1,testing
79.1,training
77.3,training
89.5,validation
87.2,training
75.0,training
89.7,training
85.0,training
80.6,training
93.8,training
82.9,testing
64.0,training
72.4,training
71.9,testing
74.1,training
79.4,training
61.5,training
91.2,testing
95.0,training
96.4,training
89.3,training
95.0,training
95.5,training
91.6,training
90.5,training
91.8,training
94.3,training
85.1,validation
73.2,validation
83.6,validation
84.5,training
77.1,testing
78.0,training
72.1,validation
76.2,validation
73.4,training
91.7,training
72.7,testing
82.8,training
86.1,validation
87.8,training
73.9,training
79.8,training
82.6,testing
79.4,testing
77.6,testing
86.3,validation
84.0,testing
91.0,training
90.0,training
86.5,training
70.7,validation
71.0,training
81.7,training
92.0,training
83.2,testing
90.6,validation
78.0,training
70.8,testing
76.6,testing
83.8,training
83.8,training
89.7,validation
90.0,training
83.7,training
90.8,training
86.1,testing
79.1,training
77.3,training
89.5,training
87.2,training
75.0,training
89.7,training
85.0,training
80.6,training
93.8,testing
82.9,validation
64.0,training
72.4,training
71.9,training
74.1,training
79.4,training
61.5,training
91.2,training
95.0,validation
96.4,training
89.3,training
95.0,validation
95.5,testing
91.6,training
90.5,testing
91.8,testing
94.3,training
85.1,training
73.2,training
83.6,testing
84.5,training
77.1,training
78.0,training
72.1,validation
76.2,training
73.4,training
91.7,training
72.7,training
82.8,training
86.1,testing
87.8,training
73.9,training
79.8,validation
82.6,training
79.4,training
77.6,training
86.3,training
84.0,validation
91.0,training
90.0,training
86.5,testing
70.7,training
71.0,training
81.7,training
92.0,training
83.2,training
90.6,training
78.0,training
70.8,testing
76.6,training
83.8,training
83.8,training
89.7,testing
90.0,training
83.7,testing
90.8,training
86.1,validation
79.1,testing
77.3,testing
89.5,training
87.2,training
75.0,training
89.7,training
85.0,validation
80.6,testing
93.8,training
82.9,testing
64.0,training
72.4,training
71.9,training
74.1,validation
79.4,testing
61.5,validation
91.2,training
95.0,training
96.4,validation
89.3,testing
95.0,validation
95.5,testing
91.6,training
90.5,training
91.8,training
94.3,training
85.1,validation
73.2,validation
83.6,training
84.5,training
77.1,training
78.0,training
72.1,training
76.2,training
73.4,validation
91.7,training
72.7,testing
82.8,validation
86.1,validation
87.8,training
73.9,training
79.8,validation
82.6,training
79.4,testing
77.6,training
86.3,training
84.0,validation
91.0,training
90.0,validation
86.5,validation
70.7,training
71.0,training
81.7,training
92.0,training
83.2,training
90.6,testing
78.0,training
70.8,training
76.6,testing
83.8,validation
83.8,training
89.7,validation
90.0,training
83.7,testing
90.8,training
86.1,testing
79.1,validation
77.3,training
89.5,training
87.2,testing
75.0,training
89.7,training
85.0,training
80.6,training
93.8,testing
82.9,validation
64.0,validation
72.4,training
71.9,testing
74.1,training
79.4,training
61.5,training
91.2,training
95.0,training
96.4,training
89.3,testing
95.0,validation
95.5,training
91.6,validation
90.5,validation
91.8,testing
94.3,training
85.1,testing
73.2,validation
83.6,training
84.5,testing
77.1,training
78.0,training
72.1,validation
76.2,training
73.4,training
91.7,validation
72.7,training
82.8,training
86.1,training
87.8,training
73.9,training
79.8,training
82.6,validation
79.4,training
77.6,validation
86.3,training
84.0,validation
91.0,training
90.0,testing
86.5,training
70.7,training
71.0,testing
81.7,testing
92.0,training
83.2,training
90.6,validation
78.0,validation
70.8,validation
76.6,training
83.8,validation
83.8,testing
89.7,training
90.0,validation
83.7,training
90.8,training
86.1,training
79.1,training
77.3,training
89.5,training
87.2,training
75.0,validation
89.7,training
85.0,testing
80.6,training
93.8,training
82.9,training
64.0,training
72.4,training
71.9,validation
74.1,training
79.4,training
61.5,validation
91.2,training
95.0,training
96.4,training
89.3,training
95.0,training
95.5,training
91.6,training
90.5,validation
91.8,training
94.3,training
85.1,training
73.2,testing
83.6,testing
84.5,validation
77.1,training
78.0,training
72.1,validation
76.2,testing
73.4,validation
91.7,training
72.7,validation
82.8,validation
86.1,testing
87.8,training
73.9,testing
79.8,training
82.6,training
79.4,validation
77.6,training
86.3,validation
84.0,training
91.0,testing
90.0,validation
86.5,training
70.7,training
71.0,validation
81.7,training
92.0,training
83.2,validation
90.6,training
78.0,training
70.8,testing
76.6,validation
83.8,validation
83.8,training
89.7,training
90.0,training
83.7,testing
90.8,training
86.1,testing
79.1,testing
77.3,training
89.5,training
87.2,training
75.0,training
89.7,training
85.0,training
80.6,testing
93.8,training
82.9,validation
64.0,training
72.4,training
71.9,validation
74.1,testing
79.4,training
61.5,training
91.2,validation
95.0,training
96.4,validation
89.3,training
95.0,validation
95.5,validation
91.6,training
90.5,testing
91.8,testing
94.3,training
85.1,testing
73.2,training
83.6,training
84.5,training
77.1,testing
78.0,validation
72.1,testing
76.2,validation
73.4,validation
91.7,testing
72.7,training
82.8,training
86.1,training
87.8,training
73.9,training
79.8,validation
82.6,training
79.4,validation
77.6,validation
86.3,training
84.0,training
91.0,validation
90.0,validation
86.5,validation
70.7,training
71.0,training
81.7,testing
92.0,training
83.2,testing
90.6,training
78.0,training
70.8,testing
76.6,testing
83.8,testing
83.8,training
89.7,training
90.0,training
83.7,training
90.8,testing
86.1,training
79.1,training
77.3,training
89.5,training
87.2,training
75.0,training
89.7,training
85.0,training
80.6,training
93.8,training
82.9,validation
64.0,testing
72.4,validation
71.9,training
74.1,training
79.4,training
61.5,training
91.2,training
95.0,training
96.4,training
89.3,testing
95.0,training
95.5,training
91.6,validation
90.5,training
91.8,validation
94.3,training
85.1,testing
73.2,validation
83.6,training
84.5,testing
77.1,testing
78.0,training
72.1,validation
76.2,training
73.4,validation
91.7,training
72.7,training
82.8,training
86.1,training
87.8,training
73.9,training
79.8,training
82.6,training
79.4,validation
77.6,validation
86.3,training
84.0,training
91.0,testing
90.0,validation
86.5,testing
70.7,training
71.0,validation
81.7,testing
92.0,testing
83.2,training
90.6,training
78.0,training
70.8,validation
76.6,training
83.8,testing
83.8,testing
89.7,training
90.0,training
83.7,validation
90.8,training
86.1,validation
79.1,training
77.3,training
89.5,training
87.2,validation
75.0,validation
89.7,training
85.0,training
80.6,training
93.8,validation
82.9,training
64.0,training
72.4,testing
71.9,training
74.1,validation
79.4,validation
61.5,validation
91.2,training
95.0,testing
96.4,testing
89.3,training
95.0,training
95.5,training
91.6,training
90.5,training
91.8,validation
94.3,training
85.1,validation
73.2,training
83.6,training
84.5,testing
77.1,training
78.0,validation
72.1,training
76.2,testing
73.4,training
91.7,testing
72.7,training
82.8,validation
86.1,training
87.8,testing
73.9,validation
79.8,training
82.6,training
79.4,validation
77.6,testing
86.3,training
84.0,training
91.0,validation
90.0,validation
86.5,training
70.7,training
71.0,training
81.7,training
92.0,testing
83.2,training
90.6,training
78.0,training
70.8,training
76.6,testing
83.8,training
83.8,training
89.7,training
90.0,testing
83.7,training
90.8,training
86.1,training
79.1,testing
77.3,training
89.5,training
87.2,training
75.0,validation
89.7,validation
85.0,testing
80.6,training
93.8,training
82.9,validation
64.0,training
72.4,training
71.9,testing
74.1,training
79.4,training
61.5,testing
91.2,training
95.0,testing
96.4,validation
89.3,testing
95.0,training
95.5,training
91.6,training
90.5,training
91.8,testing
94.3,testing
85.1,training
73.2,training
83.6,training
84.5,training
77.1,training
78.0,testing
72.1,training
76.2,training
73.4,training
91.7,validation
72.7,training
82.8,testing
86.1,training
87.8,training
73.9,training
79.8,testing
82.6,training
79.4,validation
77.6,training
86.3,training
84.0,validation
91.0,testing
90.0,training
86.5,validation
70.7,training
71.0,training
81.7,validation
92.0,training
83.2,training
90.6,testing
78.0,training
70.8,training
76.6,training
83.8,training
83.8,training
89.7,validation
90.0,training
83.7,training
90.8,training
86.1,training
79.1,training
77.3,training
89.5,training
87.2,validation
75.0,training
89.7,testing
85.0,validation
80.6,testing
93.8,validation
82.9,training
64.0,training
72.4,training
71.9,training
74.1,training
79.4,training
61.5,training
91.2,training
95.0,training
96.4,testing
89.3,testing
95.0,validation
95.5,training
91.6,training
90.5,validation
91.8,training
94.3,training
85.1,training
73.2,training
83.6,training
84.5,testing
77.1,training
78.0,testing
72.1,training
76.2,validation
73.4,training
91.7,training
72.7,testing
82.8,training
86.1,validation
87.8,training
73.9,training
79.8,training
82.6,training
79.4,testing
77.6,validation
86.3,validation
84.0,training
91.0,training
90.0,training
86.5,training
70.7,testing
71.0,validation
81.7,validation
92.0,training
83.2,training
90.6,training
78.0,training
70.8,validation
76.6,validation
83.8,training
83.8,validation
89.7,training
90.0,training
83.7,training
90.8,validation
86.1,training
79.1,testing
77.3,validation
89.5,training
87.2,validation
75.0,training
89.7,validation
85.0,testing
80.6,training
93.8,training
82.9,training
64.0,training
72.4,training
71.9,training
74.1,testing
79.4,validation
61.5,testing
91.2,training
95.0,testing
96.4,testing
89.3,training
95.0,validation
95.5,testing
91.6,training
90.5,training
91.8,training
94.3,training
85.1,training
73.2,training
83.6,training
84.5,training
77.1,testing
78.0,training
72.1,training
76.2,training
73.4,validation
91.7,training
72.7,validation
82.8,testing
86.1,validation
87.8,training
73.9,training
79.8,training
82.6,validation
79.4,validation
77.6,training
86.3,training
84.0,validation
91.0,training
90.0,training
86.5,validation
70.7,validation
71.0,training
81.7,validation
92.0,training
83.2,validation
90.6,training
78.0,training
70.8,validation
76.6,training
83.8,training
83.8,validation
89.7,testing
90.0,training
83.7,training
90.8,validation
86.1,training
79.1,testing
77.3,training
89.5,training
87.2,training
75.0,training
89.7,training
85.0,training
80.6,training
93.8,validation
82.9,testing
64.0,testing
72.4,training
71.9,testing
74.1,validation
79.4,testing
61.5,validation
91.2,testing
95.0,training
96.4,validation
89.3,training
95.0,training
95.5,testing
91.6,training
90.5,training
91.8,training
94.3,training
85.1,training
73.2,training
83.6,training
84.5,validation
77.1,testing
78.0,training
72.1,training
76.2,training
73.4,training
91.7,training
72.7,training
82.8,testing
86.1,validation
87.8,training
73.9,training
79.8,testing
82.6,training
79.4,training
77.6,training
86.3,training
84.0,training
91.0,validation
90.0,training
86.5,training
70.7,training
71.0,training
81.7,validation
92.0,training
83.2,training
90.6,testing
78.0,training
70.8,validation
76.6,training
83.8,training
83.8,training
89.7,validation
90.0,validation
83.7,training
90.8,training
86.1,training
79.1,training
77.3,training
89.5,testing
87.2,validation
75.0,testing
89.7,training
85.0,validation
80.6,validation
93.8,training
82.9,validation
64.0,training
72.4,testing
71.9,training
74.1,testing
79.4,training
61.5,training
91.2,training
95.0,training
96.4,testing
89.3,training
95.0,training
95.5,training
91.6,training
90.5,training
91.8,training
94.3,training
85.1,training
73.2,training
83.6,testing
84.5,testing
77.1,training
78.0,training
72.1,training
76.2,validation
73.4,training
91.7,training
72.7,training
82.8,training
86.1,training
87.8,validation
73.9,training
79.8,training
82.6,testing
79.4,training
77.6,training
86.3,training
84.0,training
91.0,training
90.0,testing
86.5,testing
70.7,validation
71.0,testing
81.7,validation
92.0,testing
83.2,training
90.6,training
78.0,training
70.8,training
76.6,validation
83.8,validation
83.8,training
89.7,testing
90.0,testing
83.7,training
90.8,training
86.1,training
79.1,testing
77.3,training
89.5,training
87.2,training
75.0,training
89.7,training
85.0,training
80.6,testing
93.8,validation
82.9,testing
64.0,training
72.4,training
71.9,training
74.1,testing
79.4,testing
61.5,testing
91.2,training
95.0,testing
96.4,training
89.3,testing
95.0,training
95.5,training
91.6,training
90.5,training
91.8,validation
94.3,training
85.1,training
73.2,training
83.6,training
84.5,training
77.1,validation
78.0,testing
72.1,training
76.2,training
73.4,training
91.7,training
72.7,validation
82.8,training
86.1,validation
87.8,validation
73.9,training
79.8,validation
82.6,validation
79.4,training
77.6,validation
86.3,training
84.0,training
91.0,training
90.0,training
86.5,training
70.7,training
71.0,validation
81.7,training
92.0,validation
83.2,training
90.6,testing
78.0,validation
70.8,testing
76.6,training
83.8,testing
83.8,testing
89.7,training
90.0,training
83.7,training
90.8,validation
86.1,training
79.1,training
77.3,training
89.5,training
87.2,testing
75.0,training
89.7,validation
85.0,training
80.6,testing
93.8,training
82.9,training
64.0,training
72.4,testing
71.9,training
74.1,testing
79.4,testing
61.5,training
91.2,training
95.0,training
96.4,training
89.3,training
95.0,training
95.5,validation
91.6,testing
90.5,validation
91.8,training
94.3,training
85.1,testing
73.2,testing
83.6,training
84.5,validation
77.1,testing
78.0,testing
72.1,validation
76.2,validation
73.4,training
91.7,testing
72.7,testing
82.8,training
86.1,training
87.8,training
73.9,training
79.8,validation
82.6,training
79.4,training
77.6,validation
86.3,validation
84.0,testing
91.0,training
90.0,training
86.5,training
