score,group
94.2,training
0.0,training
74.9,testing
0.0,training
0.0,testing
97.5,testing
67.4,testing
16.1,training
87.5,testing
39.3,validation
91.2,training
88.8,training
68.4,training
66.9,testing
84.4,training
4.9,training
82.1,validation
81.9,training
69.5,training
73.5,training
64.3,validation
83.1,training
63.8,training
97.4,training
82.9,validation
82.7,training
62.2,training
96.9,testing
79.5,training
70.1,validation
95.2,training
88.0,validation
94.7,validation
96.1,testing
96.4,testing
92.1,training
94.7,training
63.0,training
92.7,training
60.6,training
96.6,training
98.3,testing
98.2,training
94.4,validation
89.1,validation
94.4,training
70.0,training
96.5,testing
97.8,testing
66.7,validation
59.6,training
88.5,training
6.2,validation
71.1,training
25.9,training
86.2,training
72.3,training
80.2,validation
69.6,testing
91.2,testing
67.0,testing
74.1,training
63.7,training
61.6,training
0.0,testing
74.9,testing
0.0,testing
0.0,training
97.5,training
67.4,testing
16.1,training
87.5,training
39.3,training
91.2,training
88.8,training
68.4,testing
66.9,testing
84.4,validation
4.9,training
82.1,training
81.9,validation
69.5,validation
73.5,testing
64.3,training
83.1,training
63.8,testing
97.4,testing
82.9,training
82.7,training
62.2,validation
96.9,testing
79.5,training
70.1,validation
95.2,validation
88.0,training
94.7,training
96.1,training
96.4,training
92.1,training
94.7,validation
63.0,validation
92.7,training
60.6,training
96.6,training
98.3,training
98.2,validation
94.4,training
89.1,testing
94.4,testing
70.0,testing
96.5,training
97.8,training
66.7,validation
59.6,validation
88.5,training
6.2,testing
71.1,validation
25.9,testing
86.2,training
72.3,validation
80.2,training
69.6,training
91.2,training
67.0,testing
74.1,validation
63.7,training
61.6,training
0.0,training
74.9,validation
0.0,testing
0.0,validation
97.5,training
67.4,testing
16.1,training
87.5,training
39.3,testing
91.2,training
88.8,testing
68.4,validation
66.9,validation
84.4,validation
4.9,validation
82.1,training
81.9,validation
69.5,training
73.5,testing
64.3,training
83.1,training
63.8,training
97.4,validation
82.9,training
82.7,validation
62.2,training
96.9,testing
79.5,testing
70.1,training
95.2,training
88.0,training
94.7,training
96.1,training
96.4,testing
92.1,testing
94.7,training
63.0,validation
92.7,training
60.6,training
96.6,training
98.3,training
98.2,training
94.4,training
89.1,training
94.4,training
70.0,training
96.5,testing
97.8,testing
66.7,validation
59.6,validation
88.5,training
6.2,testing
71.1,training
25.9,validation
86.2,training
72.3,training
80.2,training
69.6,testing
91.2,validation
67.0,testing
74.1,training
63.7,validation
61.6,testing
0.0,training
74.9,training
0.0,training
0.0,training
97.5,validation
67.4,training
16.1,testing
87.5,training
39.3,testing
91.2,validation
88.8,testing
68.4,training
66.9,testing
84.4,training
4.9,training
82.1,training
81.9,training
69.5,training
73.5,testing
64.3,validation
83.1,training
63.8,training
97.4,training
82.9,testing
82.7,training
62.2,validation
96.9,validation
79.5,validation
70.1,training
95.2,testing
88.0,testing
94.7,training
96.1,validation
96.4,testing
92.1,training
94.7,training
63.0,training
92.7,training
60.6,training
96.6,validation
98.3,testing
98.2,testing
94.4,training
89.1,training
94.4,training
70.0,training
96.5,training
97.8,training
66.7,validation
59.6,training
88.5,training
6.2,training
71.1,testing
25.9,training
86.2,training
72.3,training
80.2,testing
69.6,testing
91.2,validation
67.0,testing
74.1,training
63.7,training
61.6,testing
0.0,validation
74.9,training
0.0,training
0.0,training
97.5,training
67.4,training
16.1,training
87.5,validation
39.3,testing
91.2,training
88.8,validation
68.4,training
66.9,validation
84.4,training
4.9,validation
82.1,training
81.9,testing
69.5,validation
73.5,training
64.3,training
83.1,validation
63.8,testing
97.4,testing
82.9,training
82.7,training
62.2,training
96.9,testing
79.5,validation
70.1,training
95.2,training
88.0,training
94.7,testing
96.1,testing
96.4,training
92.1,validation
94.7,training
63.0,validation
92.7,training
60.6,validation
96.6,testing
98.3,training
98.2,training
94.4,validation
89.1,training
94.4,training
70.0,training
96.5,training
97.8,training
66.7,training
59.6,testing
88.5,validation
6.2,training
71.1,training
25.9,validation
86.2,training
72.3,validation
80.2,training
69.6,training
91.2,testing
67.0,training
74.1,training
63.7,training
61.6,training
0.0,training
74.9,validation
0.0,training
0.0,validation
97.5,validation
67.4,validation
16.1,training
87.5,validation
39.3,training
91.2,training
88.8,training
68.4,training
66.9,training
84.4,training
4.9,training
82.1,testing
81.9,testing
69.5,validation
73.5,testing
64.3,testing
83.1,training
63.8,validation
97.4,training
82.9,validation
82.7,training
62.2,training
96.9,training
79.5,validation
70.1,training
95.2,testing
88.0,validation
94.7,training
96.1,training
96.4,training
92.1,training
94.7,training
63.0,testing
92.7,training
60.6,training
96.6,training
98.3,training
98.2,training
94.4,training
89.1,training
94.4,validation
70.0,testing
96.5,training
97.8,training
66.7,training
59.6,training
88.5,validation
6.2,training
71.1,training
25.9,validation
86.2,validation
72.3,training
80.2,testing
69.6,training
91.2,testing
67.0,training
74.1,training
63.7,training
61.6,training
0.0,training
74.9,training
0.0,testing
0.0,testing
97.5,validation
67.4,training
16.1,training
87.5,training
39.3,validation
91.2,training
88.8,training
68.4,testing
66.9,training
84.4,testing
4.9,testing
82.1,training
81.9,testing
69.5,training
73.5,training
64.3,testing
83.1,validation
63.8,training
97.4,training
82.9,training
82.7,training
62.2,validation
96.9,training
79.5,testing
70.1,validation
95.2,validation
88.0,training
94.7,training
96.1,testing
96.4,training
92.1,training
94.7,training
63.0,training
92.7,training
60.6,training
96.6,training
98.3,validation
98.2,validation
94.4,validation
89.1,training
94.4,validation
70.0,training
96.5,training
97.8,training
66.7,training
59.6,training
88.5,validation
6.2,training
71.1,validation
25.9,training
86.2,testing
72.3,validation
80.2,training
69.6,training
91.2,training
67.0,validation
74.1,training
63.7,testing
61.6,training
0.0,training
74.9,validation
0.0,training
0.0,training
97.5,training
67.4,training
16.1,training
87.5,training
39.3,training
91.2,training
88.8,training
68.4,testing
66.9,training
84.4,training
4.9,training
82.1,training
81.9,validation
69.5,training
73.5,testing
64.3,training
83.1,training
63.8,training
97.4,testing
82.9,validation
82.7,validation
62.2,training
96.9,testing
79.5,training
70.1,training
95.2,validation
88.0,training
94.7,validation
96.1,training
96.4,training
92.1,training
94.7,training
63.0,training
92.7,training
60.6,testing
96.6,training
98.3,testing
98.2,testing
94.4,validation
89.1,validation
94.4,training
70.0,validation
96.5,testing
97.8,validation
66.7,training
59.6,validation
88.5,training
6.2,training
71.1,validation
25.9,training
86.2,training
72.3,testing
80.2,validation
69.6,training
91.2,validation
67.0,training
74.1,training
63.7,training
61.6,training
0.0,training
74.9,training
0.0,training
0.0,training
97.5,training
67.4,training
16.1,testing
87.5,training
39.3,training
91.2,training
88.8,training
68.4,training
66.9,validation
84.4,training
4.9,training
82.1,validation
81.9,training
69.5,validation
73.5,training
64.3,training
83.1,validation
63.8,training
97.4,training
82.9,training
82.7,validation
62.2,training
96.9,training
79.5,testing
70.1,testing
95.2,testing
88.0,training
94.7,testing
96.1,training
96.4,testing
92.1,training
94.7,training
63.0,training
92.7,validation
60.6,training
96.6,validation
98.3,validation
98.2,training
94.4,testing
89.1,testing
94.4,training
70.0,validation
96.5,training
97.8,training
66.7,testing
59.6,training
88.5,training
6.2,training
71.1,training
25.9,validation
86.2,validation
72.3,training
80.2,training
69.6,validation
91.2,training
67.0,training
74.1,testing
63.7,validation
61.6,testing
0.0,training
74.9,training
0.0,training
0.0,training
97.5,training
67.4,validation
16.1,training
87.5,testing
39.3,validation
91.2,testing
88.8,validation
68.4,validation
66.9,training
84.4,training
4.9,training
82.1,validation
81.9,validation
69.5,validation
73.5,testing
64.3,validation
83.1,training
63.8,training
97.4,training
82.9,testing
82.7,testing
62.2,validation
96.9,validation
79.5,validation
70.1,training
95.2,validation
88.0,training
94.7,training
96.1,validation
96.4,training
92.1,training
94.7,training
63.0,training
92.7,training
60.6,training
96.6,training
98.3,validation
98.2,testing
94.4,training
89.1,validation
94.4,testing
70.0,training
96.5,training
97.8,validation
66.7,training
59.6,testing
88.5,training
6.2,training
71.1,training
25.9,training
86.2,testing
72.3,training
80.2,training
69.6,validation
91.2,validation
67.0,validation
74.1,training
63.7,training
61.6,training
0.0,training
74.9,training
0.0,training
0.0,validation
97.5,training
67.4,validation
16.1,training
87.5,training
39.3,training
91.2,testing
88.8,training
68.4,testing
66.9,testing
84.4,validation
4.9,training
82.1,testing
81.9,validation
69.5,training
73.5,training
64.3,training
83.1,training
63.8,training
97.4,training
82.9,training
82.7,testing
62.2,validation
96.9,training
79.5,testing
70.1,training
95.2,testing
88.0,training
94.7,validation
96.1,testing
96.4,training
92.1,validation
94.7,testing
63.0,training
92.7,training
60.6,training
96.6,validation
98.3,training
98.2,training
94.4,validation
89.1,training
94.4,training
70.0,training
96.5,validation
97.8,training
66.7,training
59.6,training
88.5,training
6.2,training
71.1,training
25.9,testing
86.2,validation
72.3,testing
80.2,training
69.6,testing
91.2,training
67.0,training
74.1,training
63.7,validation
61.6,training
0.0,validation
74.9,training
0.0,validation
0.0,training
97.5,validation
67.4,validation
16.1,validation
87.5,training
39.3,training
91.2,testing
88.8,training
68.4,testing
66.9,validation
84.4,training
4.9,training
82.1,testing
81.9,validation
69.5,testing
73.5,testing
64.3,training
83.1,testing
63.8,training
97.4,validation
82.9,training
82.7,validation
62.2,training
96.9,training
79.5,training
70.1,testing
95.2,training
88.0,training
94.7,training
96.1,testing
96.4,training
92.1,training
94.7,training
63.0,training
92.7,training
60.6,testing
96.6,training
98.3,training
98.2,training
94.4,training
89.1,training
94.4,validation
70.0,training
96.5,testing
97.8,testing
66.7,training
59.6,validation
88.5,training
6.2,testing
71.1,training
25.9,training
86.2,training
72.3,validation
80.2,training
69.6,testing
91.2,validation
67.0,training
74.1,testing
63.7,testing
61.6,testing
0.0,testing
74.9,training
0.0,validation
0.0,testing
97.5,validation
67.4,testing
16.1,testing
87.5,validation
39.3,training
91.2,training
88.8,training
68.4,validation
66.9,training
84.4,testing
4.9,training
82.1,training
81.9,training
69.5,training
73.5,training
64.3,training
83.1,testing
63.8,training
97.4,training
82.9,validation
82.7,testing
62.2,training
96.9,testing
79.5,training
70.1,training
95.2,training
88.0,testing
94.7,training
96.1,training
96.4,validation
92.1,testing
94.7,training
63.0,training
92.7,training
60.6,training
96.6,testing
98.3,training
98.2,validation
94.4,validation
89.1,training
94.4,training
70.0,training
96.5,training
97.8,validation
66.7,training
59.6,validation
88.5,training
6.2,training
71.1,training
25.9,training
86.2,training
72.3,training
80.2,testing
69.6,training
91.2,training
67.0,training
74.1,testing
63.7,training
61.6,training
0.0,testing
74.9,training
0.0,validation
0.0,training
97.5,testing
67.4,training
16.1,training
87.5,training
39.3,training
91.2,validation
88.8,training
68.4,validation
66.9,training
84.4,training
4.9,training
82.1,validation
81.9,training
69.5,testing
73.5,training
64.3,training
83.1,training
63.8,training
97.4,validation
82.9,validation
82.7,training
62.2,training
96.9,testing
79.5,validation
70.1,testing
95.2,training
88.0,validation
94.7,testing
96.1,training
96.4,training
92.1,training
94.7,validation
63.0,testing
92.7,training
60.6,training
96.6,training
98.3,validation
98.2,training
94.4,training
89.1,validation
94.4,training
70.0,testing
96.5,testing
97.8,validation
66.7,training
59.6,testing
88.5,training
6.2,testing
71.1,training
25.9,testing
86.2,validation
72.3,training
80.2,training
69.6,training
91.2,testing
67.0,testing
74.1,training
63.7,training
61.6,training
0.0,training
74.9,training
0.0,training
0.0,testing
97.5,training
67.4,training
16.1,testing
87.5,training
39.3,training
91.2,testing
88.8,training
68.4,training
66.9,training
84.4,validation
4.9,validation
82.1,training
81.9,testing
69.5,training
73.5,training
64.3,training
83.1,training
63.8,validation
97.4,training
82.9,validation
82.7,testing
62.2,training
96.9,training
79.5,training
70.1,training
95.2,training
88.0,testing
94.7,training
96.1,validation
96.4,training
92.1,training
94.7,validation
63.0,testing
92.7,training
60.6,training
96.6,training
98.3,training
98.2,training
94.4,validation
89.1,validation
94.4,training
70.0,validation
96.5,training
97.8,validation
66.7,training
59.6,training
88.5,validation
6.2,training
71.1,training
25.9,training
86.2,training
72.3,training
80.2,training
69.6,training
91.2,testing
67.0,training
74.1,testing
63.7,training
61.6,training
0.0,training
74.9,validation
0.0,training
0.0,validation
97.5,testing
67.4,training
16.1,testing
87.5,testing
39.3,training
91.2,validation
88.8,training
68.4,training
66.9,training
84.4,testing
4.9,training
82.1,training
81.9,validation
69.5,training
73.5,training
64.3,training
83.1,training
63.8,validation
97.4,training
82.9,validation
82.7,training
62.2,validation
96.9,training
79.5,training
70.1,training
95.2,training
88.0,training
94.7,training
96.1,validation
96.4,training
92.1,training
94.7,testing
63.0,validation
92.7,training
60.6,training
96.6,validation
98.3,training
98.2,training
94.4,training
89.1,training
94.4,validation
70.0,testing
96.5,training
97.8,validation
66.7,testing
59.6,training
88.5,training
6.2,testing
71.1,training
25.9,training
86.2,training
72.3,training
80.2,training
69.6,training
91.2,training
67.0,training
74.1,training
63.7,testing
61.6,training
0.0,training
74.9,training
0.0,validation
0.0,validation
97.5,training
67.4,training
16.1,training
87.5,validation
39.3,testing
91.2,training
88.8,training
68.4,training
66.9,training
84.4,validation
4.9,training
82.1,training
81.9,validation
69.5,training
73.5,training
64.3,training
83.1,testing
63.8,training
97.4,training
82.9,validation
82.7,testing
62.2,testing
96.9,training
79.5,testing
70.1,training
95.2,training
88.0,testing
94.7,training
96.1,training
96.4,training
92.1,validation
94.7,validation
63.0,training
92.7,validation
60.6,validation
96.6,testing
98.3,testing
98.2,training
94.4,training
89.1,testing
94.4,testing
70.0,validation
96.5,testing
97.8,testing
66.7,training
59.6,validation
88.5,validation
6.2,training
71.1,testing
25.9,testing
86.2,validation
72.3,validation
80.2,training
69.6,testing
91.2,testing
67.0,training
74.1,training
63.7,training
61.6,validation
0.0,testing
74.9,validation
0.0,testing
0.0,training
97.5,testing
67.4,testing
16.1,training
87.5,validation
39.3,testing
91.2,training
88.8,testing
68.4,training
66.9,training
84.4,training
4.9,training
82.1,training
81.9,training
69.5,testing
73.5,testing
64.3,training
83.1,validation
63.8,training
97.4,training
82.9,training
82.7,validation
62.2,training
96.9,training
79.5,validation
70.1,testing
95.2,training
88.0,training
94.7,training
96.1,validation
96.4,validation
92.1,training
94.7,testing
63.0,testing
92.7,testing
60.6,testing
96.6,validation
98.3,training
98.2,validation
94.4,validation
89.1,training
94.4,testing
70.0,validation
96.5,training
97.8,training
66.7,validation
59.6,training
88.5,validation
6.2,testing
71.1,training
25.9,training
86.2,testing
72.3,testing
80.2,testing
69.6,testing
91.2,training
67.0,testing
74.1,training
63.7,training
61.6,training
