year,semester,course_code,user_code,score,week,user_visit_count_exam,user_visit_count_forum,user_visit_count_material,user_visit_count_online_video,user_visit_count_page,user_visit_sum_exam,user_visit_sum_forum,user_visit_sum_material,user_visit_sum_online_video,user_visit_sum_page,material_count,material_count_dividedby_count,discussion_create,discussion_like,discussion_read,discussion_create_dividedby_count,discussion_like_dividedby_count,discussion_read_dividedby_count,weblink_count,online_video_total_count,online_video_total_time,online_video_total_time_by_VideoCount,online_video_total_time_by_VideoLength,online_video_real_time,online_video_real_time_by_VideoCount,online_video_real_time_by_VideoLength,online_video_unique_count,online_video_unique_count_by_VideoCount,online_video_count_by_day_type_morning,online_video_count_by_day_type_night,online_video_count_by_day_type_noon,online_video_time_by_day_type_morning,online_video_time_by_day_type_night,online_video_time_by_day_type_noon,online_video_count_by_holiday_type_holiday,online_video_count_by_holiday_type_workday,online_video_time_by_holiday_type_holiday,online_video_time_by_holiday_type_workday,user_visit_count_homework,user_visit_sum_homework,user_visit_count_chatroom,user_visit_count_web_link,user_visit_sum_chatroom,user_visit_sum_web_link,weblink_count_dividedby_count,user_visit_count_interaction,user_visit_sum_interaction,user_visit_count_slide,user_visit_sum_slide,user_visit_count_questionnaire,user_visit_sum_questionnaire,group
107,2,7162,B10615047,52.3,8,14.0,41.0,0.0,26.0,0.0,59.0,4734.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,643.0,0.0,0.0,35.72222222222222,0.0,19.0,3321.0,53.564516129032256,0.1216450756974485,1020.0,16.451612903225808,0.0373616311988549,7.0,0.1129032258064516,16.0,0.0,3.0,3216.0,0.0,105.0,0.0,19.0,0.0,3321.0,0.0,0.0,3.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615049,77.3,8,52.0,107.0,6.0,17.0,8.0,2159.0,15928.0,381.0,4326.0,1348.0,4.0,0.2666666666666666,0.0,0.0,618.0,0.0,0.0,34.33333333333333,0.0,121.0,5502.0,88.74193548387096,0.2015330341726473,3060.0,49.35483870967741,0.112084893596565,8.0,0.129032258064516,4.0,0.0,117.0,656.0,0.0,4846.0,0.0,121.0,0.0,5502.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,2,7162,B10615104,86.7,8,88.0,52.0,12.0,47.0,0.0,7251.0,5639.0,1441.0,21662.0,0.0,6.0,0.3999999999999999,0.0,41.0,438.0,0.0,2.2777777777777777,24.333333333333336,0.0,184.0,12731.0,205.33870967741933,0.4663244380319837,5040.0,81.29032258064517,0.1846104129825777,31.0,0.5,4.0,20.0,160.0,879.0,2937.0,8915.0,20.0,164.0,2937.0,9794.0,4.0,35.0,8.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615108,49.1,8,10.0,31.0,0.0,35.0,0.0,43.0,816.0,0.0,80.0,0.0,0.0,0.0,0.0,118.0,0.0,0.0,6.555555555555555,0.0,0.0,26.0,3878.0,62.54838709677419,0.142047456656039,1200.0,19.354838709677416,0.043954860233947,12.0,0.1935483870967741,6.0,0.0,20.0,1367.0,0.0,2511.0,0.0,26.0,0.0,3878.0,1.0,3.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615109,77.2,8,93.0,43.0,5.0,135.0,0.0,11397.0,10850.0,510.0,11628.0,0.0,2.0,0.1333333333333332,0.0,111.0,182.0,0.0,6.166666666666667,10.11111111111111,0.0,246.0,24282.0,391.64516129032256,0.8894265968339194,9660.0,155.80645161290323,0.353836624883274,35.0,0.5645161290322579,89.0,0.0,157.0,10892.0,0.0,13390.0,27.0,219.0,3968.0,20314.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,2,7162,B10615113,5.0,8,10.0,6.0,2.0,6.0,0.0,92.0,342.0,102.0,5.0,0.0,2.0,0.1333333333333333,0.0,30.0,0.0,0.0,1.6666666666666667,0.0,0.0,6.0,720.0,11.612903225806452,0.0263729161403682,300.0,4.838709677419355,0.0109887150584867,2.0,0.032258064516129,4.0,0.0,2.0,417.0,0.0,303.0,0.0,6.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615118,80.3,8,69.0,175.0,20.0,92.0,0.0,1807.0,7963.0,875.0,2760.0,0.0,3.0,0.1999999999999999,0.0,0.0,716.0,0.0,0.0,39.77777777777778,5.0,73.0,9139.0,147.40322580645162,0.3347528897317021,3480.0,56.12903225806451,0.1274690946784465,25.0,0.4032258064516129,51.0,0.0,22.0,6158.0,0.0,2981.0,34.0,39.0,3391.0,5748.0,4.0,82.0,7.0,7.0,11.0,35.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615122,1.4,8,3.0,5.0,0.0,0.0,0.0,23.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,2.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615123,4.6,8,11.0,2.0,5.0,2.0,0.0,25.0,101.0,148.0,4.0,0.0,1.0,0.0666666666666666,0.0,41.0,0.0,0.0,2.2777777777777777,0.0,0.0,5.0,145.0,2.338709677419355,0.0053112122782686,240.0,3.870967741935484,0.0087909720467894,1.0,0.0161290322580645,0.0,0.0,5.0,0.0,0.0,145.0,0.0,5.0,0.0,145.0,0.0,0.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615132,4.8,8,9.0,1.0,8.0,9.0,0.0,85.0,5.0,600.0,813.0,0.0,2.0,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,662.0,10.67741935483871,0.0242484312290608,480.0,7.741935483870968,0.0175819440935788,1.0,0.0161290322580645,0.0,0.0,9.0,0.0,0.0,662.0,0.0,9.0,0.0,662.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615137,77.3,8,82.0,99.0,29.0,148.0,0.0,2495.0,6239.0,964.0,289.0,0.0,5.0,0.3333333333333331,0.0,109.0,169.0,0.0,6.055555555555555,9.38888888888889,2.0,115.0,19581.0,315.8225806451613,0.7172334318674318,5640.0,90.96774193548386,0.2065878430995512,43.0,0.6935483870967741,51.0,0.0,64.0,8447.0,0.0,11134.0,20.0,95.0,5060.0,14521.0,11.0,62.0,42.0,4.0,87.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615138,64.6,8,45.0,47.0,12.0,37.0,0.0,608.0,3326.0,2944.0,6478.0,0.0,7.0,0.4666666666666666,0.0,116.0,341.0,0.0,6.444444444444445,18.944444444444443,0.0,275.0,2493.0,40.20967741935483,0.091316222136025,3300.0,53.2258064516129,0.1208758656433544,9.0,0.1451612903225806,15.0,0.0,260.0,936.0,0.0,1557.0,0.0,275.0,0.0,2493.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,2,7162,B10615145,77.8,8,72.0,40.0,22.0,63.0,4.0,7306.0,7832.0,5985.0,58495.0,1217.0,7.0,0.4666666666666667,0.0,161.0,187.0,0.0,8.944444444444445,10.38888888888889,4.0,345.0,16577.0,267.37096774193543,0.6071997650817842,6240.0,100.64516129032258,0.2285652732165247,28.0,0.4516129032258064,20.0,0.0,325.0,2103.0,0.0,14474.0,0.0,345.0,0.0,16577.0,7.0,121.0,0.0,4.0,0.0,42.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,training
