year,semester,course_code,user_code,score,week,user_visit_count_chatroom,user_visit_count_forum,user_visit_count_material,user_visit_sum_chatroom,user_visit_sum_forum,user_visit_sum_material,material_count,material_count_dividedby_count,discussion_create,discussion_like,discussion_read,discussion_create_dividedby_count,discussion_like_dividedby_count,discussion_read_dividedby_count,weblink_count,online_video_total_count,online_video_total_time,online_video_total_time_by_VideoCount,online_video_total_time_by_VideoLength,online_video_real_time,online_video_real_time_by_VideoCount,online_video_real_time_by_VideoLength,online_video_unique_count,online_video_unique_count_by_VideoCount,user_visit_count_exam,user_visit_count_homework,user_visit_count_interaction,user_visit_count_online_video,user_visit_count_page,user_visit_sum_exam,user_visit_sum_homework,user_visit_sum_interaction,user_visit_sum_online_video,user_visit_sum_page,online_video_count_by_day_type_morning,online_video_count_by_day_type_night,online_video_count_by_day_type_noon,online_video_time_by_day_type_morning,online_video_time_by_day_type_night,online_video_time_by_day_type_noon,online_video_count_by_holiday_type_holiday,online_video_count_by_holiday_type_workday,online_video_time_by_holiday_type_holiday,online_video_time_by_holiday_type_workday,user_visit_count_virtual_classroom,user_visit_sum_virtual_classroom,user_visit_count_web_link,user_visit_sum_web_link,weblink_count_dividedby_count,user_visit_count_zoom,user_visit_sum_zoom,group
107,1,8861,B10413041,68.4,4,11.0,169.0,3.0,25.0,2970.0,13.0,1.0,0.0833333333333333,0.0,0.0,367.0,0.0,0.0,36.7,0.0,29.0,3940.0,57.94117647058824,0.06122221164214,1440.0,21.176470588235293,0.0223756306509343,12.0,0.176470588235294,15.0,24.0,1.0,17.0,8.0,79.0,1078.0,12.0,2499.0,343.0,1.0,0.0,28.0,21.0,0.0,3919.0,16.0,13.0,3012.0,928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10413043,82.1,4,9.0,59.0,7.0,36.0,1840.0,139.0,8.0,0.6666666666666665,0.0,0.0,360.0,0.0,0.0,36.0,0.0,22.0,1846.0,27.147058823529413,0.0286843154039062,900.0,13.235294117647058,0.0139847691568339,3.0,0.0441176470588234,29.0,37.0,0.0,28.0,1.0,558.0,303.0,0.0,4143.0,9.0,0.0,0.0,22.0,0.0,0.0,1846.0,22.0,0.0,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10413049,63.1,4,0.0,51.0,0.0,0.0,3395.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10413117,78.1,4,0.0,62.0,0.0,0.0,28400.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,1.0,0.0,7.0,370.0,2912.0,1336.0,0.0,2494.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10413120,74.5,4,0.0,153.0,4.0,0.0,3591.0,43.0,2.0,0.1666666666666666,0.0,4.0,693.0,0.0,0.4,69.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.0,0.0,1.0,3.0,112.0,151.0,0.0,216.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10413160,76.3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10414012,96.8,4,0.0,8.0,1.0,0.0,101.0,9.0,1.0,0.0833333333333333,14.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,9.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10414034,3.0,4,0.0,9.0,0.0,0.0,437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,0.0,2.0,208.0,21.0,79.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10414035,78.3,4,1.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10414038,79.3,4,0.0,36.0,6.0,0.0,4344.0,59.0,4.0,0.3333333333333333,0.0,0.0,23.0,0.0,0.0,2.3,0.0,28.0,748.0,11.0,0.0116228970325686,660.0,9.705882352941178,0.0102554973816782,6.0,0.0882352941176469,18.0,8.0,5.0,13.0,19.0,1817.0,646.0,449.0,1415.0,2542.0,0.0,0.0,28.0,0.0,0.0,748.0,0.0,28.0,0.0,748.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10414047,62.5,4,2.0,53.0,1.0,91.0,7645.0,10.0,1.0,0.0833333333333333,0.0,0.0,802.0,0.0,0.0,80.2,0.0,14.0,191.0,2.8088235294117645,0.0029678787877281,480.0,7.0588235294117645,0.0074585435503114,2.0,0.0294117647058823,12.0,24.0,5.0,6.0,10.0,801.0,1259.0,172.0,327.0,970.0,0.0,0.0,14.0,0.0,0.0,191.0,0.0,14.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10414052,61.0,4,0.0,18.0,2.0,0.0,4390.0,11.0,2.0,0.1666666666666666,0.0,0.0,11.0,0.0,0.0,1.1,0.0,40.0,3850.0,56.61764705882353,0.0598237347264566,1440.0,21.176470588235293,0.0223756306509344,10.0,0.1470588235294117,22.0,5.0,1.0,18.0,9.0,1907.0,43.0,1334.0,6731.0,2787.0,19.0,0.0,21.0,1782.0,0.0,2068.0,0.0,40.0,0.0,3850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10414059,57.5,4,0.0,21.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,1855.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10414065,46.3,4,0.0,18.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10414069,88.7,4,10.0,103.0,8.0,33.0,11747.0,50.0,6.0,0.5,0.0,0.0,264.0,0.0,0.0,26.4,0.0,53.0,4281.0,62.95588235294117,0.0665208852893404,1980.0,29.11764705882353,0.0307664921450347,12.0,0.1764705882352939,35.0,8.0,4.0,19.0,17.0,7494.0,3429.0,1496.0,10287.0,6991.0,9.0,0.0,44.0,497.0,0.0,3784.0,31.0,22.0,2673.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10415114,73.5,4,2.0,63.0,1.0,8.0,2261.0,5.0,1.0,0.0833333333333333,3.0,0.0,365.0,0.3,0.0,36.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,20.0,0.0,2.0,0.0,87.0,658.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10415123,80.0,4,1.0,74.0,2.0,8.0,8100.0,9.0,0.0,0.0,7.0,0.0,25.0,0.7,0.0,2.5,0.0,29.0,3983.0,58.57352941176471,0.0618903728351886,1380.0,20.294117647058822,0.0214433127071453,11.0,0.1617647058823527,32.0,4.0,1.0,15.0,15.0,2661.0,542.0,2.0,6828.0,1167.0,29.0,0.0,0.0,3983.0,0.0,0.0,0.0,29.0,0.0,3983.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10415134,71.2,4,0.0,40.0,1.0,0.0,3263.0,23.0,0.0,0.0,13.0,0.0,225.0,1.3,0.0,22.5,0.0,6.0,794.0,11.676470588235292,0.0123376741228069,360.0,5.294117647058823,0.0055939076627336,5.0,0.0735294117647058,7.0,5.0,2.0,10.0,10.0,852.0,1167.0,176.0,1369.0,1285.0,2.0,0.0,4.0,215.0,0.0,579.0,0.0,6.0,0.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415135,62.5,4,1.0,53.0,0.0,4.0,5305.0,0.0,0.0,0.0,0.0,0.0,634.0,0.0,0.0,63.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.0,0.0,2.0,2.0,97.0,1088.0,0.0,8.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415137,67.5,4,0.0,48.0,0.0,0.0,1505.0,0.0,0.0,0.0,2.0,0.0,613.0,0.2,0.0,61.3,0.0,7.0,336.0,4.941176470588236,0.005220980485218,300.0,4.411764705882353,0.0046615897189446,4.0,0.0588235294117646,15.0,19.0,0.0,19.0,0.0,91.0,842.0,0.0,677.0,0.0,7.0,0.0,0.0,336.0,0.0,0.0,2.0,5.0,242.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415140,63.8,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415142,72.1,4,0.0,3.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,114.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415145,82.6,4,0.0,49.0,1.0,0.0,2546.0,19.0,1.0,0.0833333333333333,0.0,0.0,806.0,0.0,0.0,80.60000000000001,0.0,19.0,1173.0,17.25,0.0182268158010736,720.0,10.588235294117649,0.0111878153254672,6.0,0.0882352941176469,27.0,19.0,1.0,18.0,12.0,1599.0,2660.0,1334.0,3452.0,1053.0,16.0,0.0,3.0,899.0,0.0,274.0,2.0,17.0,272.0,901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10415148,52.4,4,0.0,0.0,3.0,0.0,0.0,11.0,2.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,110.0,1.6176470588235294,0.001709249563613,120.0,1.7647058823529411,0.0018646358875778,2.0,0.0294117647058823,1.0,4.0,1.0,5.0,0.0,6.0,24.0,12.0,143.0,0.0,1.0,0.0,1.0,4.0,0.0,106.0,1.0,1.0,4.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10416006,23.5,4,0.0,5.0,0.0,0.0,405.0,0.0,1.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,311.0,0.0,0.0,0.0,347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10416033,84.7,4,0.0,61.0,6.0,0.0,7650.0,20.0,3.0,0.2499999999999999,0.0,0.0,66.0,0.0,0.0,6.6,0.0,58.0,4314.0,63.44117647058823,0.0670336601584244,1860.0,27.35294117647059,0.0289018562574569,11.0,0.1617647058823527,59.0,5.0,1.0,18.0,18.0,2491.0,6569.0,1614.0,6818.0,9401.0,58.0,0.0,0.0,4314.0,0.0,0.0,0.0,58.0,0.0,4314.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10417002,95.5,4,0.0,23.0,1.0,0.0,3277.0,236.0,2.0,0.1666666666666666,0.0,3.0,27.0,0.0,0.3,2.7,0.0,10.0,1135.0,16.691176470588236,0.0176363477700072,480.0,7.0588235294117645,0.0074585435503114,6.0,0.0882352941176469,15.0,4.0,2.0,10.0,13.0,2629.0,449.0,165.0,8187.0,526.0,1.0,0.0,9.0,136.0,0.0,999.0,1.0,9.0,136.0,999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10417013,88.7,4,0.0,88.0,2.0,0.0,10245.0,240.0,2.0,0.1666666666666666,0.0,0.0,510.0,0.0,0.0,51.0,0.0,32.0,4515.0,66.39705882352942,0.0701569252701172,1500.0,22.058823529411764,0.0233079485947233,11.0,0.1617647058823527,28.0,2.0,5.0,21.0,22.0,1583.0,285.0,270.0,3391.0,1936.0,8.0,0.0,24.0,917.0,0.0,3598.0,0.0,32.0,0.0,4515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10417026,92.8,4,5.0,103.0,19.0,59.0,5361.0,136.0,9.0,0.7499999999999999,8.0,0.0,994.0,0.8,0.0,99.4,0.0,19.0,2801.0,41.19117647058823,0.0435237093425466,1020.0,15.0,0.0158494050444118,9.0,0.1323529411764704,20.0,30.0,4.0,47.0,0.0,207.0,3266.0,41.0,695.0,0.0,16.0,2.0,1.0,2650.0,15.0,136.0,15.0,4.0,2590.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10417029,78.4,4,0.0,13.0,1.0,0.0,4383.0,36.0,1.0,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1946.0,28.61764705882353,0.0302381786435544,780.0,11.470588235294116,0.012120133269256,6.0,0.0882352941176469,10.0,2.0,1.0,22.0,11.0,2659.0,2057.0,1420.0,2658.0,8267.0,3.0,0.0,11.0,382.0,0.0,1564.0,0.0,14.0,0.0,1946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10417051,77.7,4,0.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421006,89.2,4,0.0,33.0,0.0,0.0,1370.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,28.3,0.0,19.0,932.0,13.705882352941176,0.0144820053935213,540.0,7.9411764705882355,0.0083908614941003,5.0,0.0735294117647058,21.0,5.0,2.0,10.0,6.0,335.0,254.0,22.0,2482.0,123.0,0.0,0.0,19.0,0.0,0.0,932.0,0.0,19.0,0.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421008,72.4,4,2.0,1.0,0.0,23.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10421011,94.4,4,6.0,36.0,1.0,16.0,15839.0,4.0,1.0,0.0833333333333333,10.0,3.0,39.0,1.0,0.3,3.9,0.0,33.0,4262.0,62.6764705882353,0.0662256512738072,1620.0,23.823529411764707,0.0251725844823012,11.0,0.1617647058823528,24.0,10.0,9.0,16.0,29.0,1485.0,4035.0,2058.0,13397.0,9028.0,0.0,0.0,33.0,0.0,0.0,4262.0,0.0,33.0,0.0,4262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421012,86.6,4,2.0,175.0,3.0,7.0,11996.0,33.0,2.0,0.1666666666666666,10.0,0.0,136.0,1.0,0.0,13.6,0.0,137.0,4178.0,61.44117647058824,0.0649204061525027,1560.0,22.94117647058824,0.0242402665385122,11.0,0.1617647058823527,34.0,17.0,2.0,21.0,19.0,2524.0,2016.0,2049.0,3436.0,5522.0,102.0,0.0,35.0,2833.0,0.0,1345.0,0.0,137.0,0.0,4178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421030,72.1,4,3.0,101.0,6.0,17.0,2427.0,15.0,2.0,0.1666666666666666,0.0,0.0,176.0,0.0,0.0,17.6,0.0,5.0,593.0,8.720588235294118,0.0092144090111139,300.0,4.411764705882353,0.0046615897189446,3.0,0.0441176470588234,10.0,36.0,5.0,9.0,10.0,485.0,1121.0,715.0,727.0,676.0,5.0,0.0,0.0,593.0,0.0,0.0,3.0,2.0,320.0,273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10421043,67.3,4,9.0,5.0,6.0,54.0,30.0,62.0,4.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,34.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421048,81.8,4,1.0,72.0,1.0,4.0,720.0,2.0,1.0,0.0833333333333333,0.0,0.0,38.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,4.0,265.0,859.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10421105,92.4,4,0.0,12.0,2.0,0.0,131.0,144.0,2.0,0.1666666666666666,0.0,0.0,11.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10421124,74.0,4,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,3682.0,54.14705882352941,0.0572132444838476,1440.0,21.176470588235293,0.0223756306509344,9.0,0.1323529411764706,8.0,1.0,0.0,16.0,0.0,73.0,6.0,0.0,1084.0,0.0,25.0,0.0,0.0,3682.0,0.0,0.0,0.0,25.0,0.0,3682.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10422005,90.2,4,6.0,40.0,5.0,207.0,1160.0,26.0,3.0,0.25,0.0,0.0,643.0,0.0,0.0,64.3,0.0,1.0,136.0,2.0,0.0021132540059215,60.0,0.8823529411764706,0.0009323179437889,1.0,0.0147058823529411,8.0,7.0,1.0,1.0,0.0,39.0,70.0,1311.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,136.0,1.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10422006,89.9,4,0.0,5.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,7.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10422027,93.0,4,3.0,130.0,1.0,14.0,4778.0,7.0,1.0,0.0833333333333333,0.0,0.0,282.0,0.0,0.0,28.200000000000003,0.0,32.0,4009.0,58.95588235294117,0.0622943772774971,1440.0,21.176470588235293,0.0223756306509343,11.0,0.1617647058823527,25.0,12.0,4.0,17.0,6.0,4904.0,629.0,1198.0,8695.0,879.0,32.0,0.0,0.0,4009.0,0.0,0.0,0.0,32.0,0.0,4009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10422046,87.7,4,9.0,60.0,4.0,177.0,3057.0,40.0,2.0,0.1666666666666666,0.0,5.0,15.0,0.0,0.5,1.5,0.0,36.0,4060.0,59.70588235294117,0.0630868475297178,1680.0,24.705882352941178,0.02610490242609,11.0,0.1617647058823527,27.0,5.0,2.0,19.0,9.0,2268.0,686.0,1584.0,10622.0,365.0,22.0,0.0,14.0,3331.0,0.0,729.0,0.0,36.0,0.0,4060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10422066,89.2,4,0.0,1.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,140.0,2.0588235294117645,0.0021754085355075,60.0,0.8823529411764706,0.0009323179437889,1.0,0.0147058823529411,3.0,13.0,3.0,1.0,6.0,26.0,424.0,1426.0,162.0,463.0,3.0,0.0,0.0,140.0,0.0,0.0,0.0,3.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10423005,74.8,4,0.0,47.0,0.0,0.0,1531.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,56.5,0.0,12.0,511.0,7.514705882352941,0.0079402411546024,360.0,5.294117647058823,0.0055939076627336,6.0,0.088235294117647,12.0,17.0,3.0,9.0,11.0,519.0,631.0,144.0,2221.0,445.0,0.0,0.0,12.0,0.0,0.0,511.0,0.0,12.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,testing
107,1,8861,B10423019,53.1,4,0.0,4.0,0.0,0.0,448.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,136.0,2.0,0.0021132540059215,60.0,0.8823529411764706,0.0009323179437889,1.0,0.0147058823529411,13.0,0.0,1.0,1.0,6.0,694.0,0.0,12.0,4.0,547.0,1.0,0.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10423058,75.2,4,2.0,40.0,3.0,4.0,746.0,5.0,2.0,0.1666666666666666,0.0,0.0,27.0,0.0,0.0,2.7,0.0,1.0,137.0,2.014705882352941,0.002128792638318,60.0,0.8823529411764706,0.0009323179437889,1.0,0.0147058823529411,5.0,6.0,2.0,1.0,5.0,138.0,633.0,666.0,1.0,86.0,1.0,0.0,0.0,137.0,0.0,0.0,0.0,1.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10423060,37.7,4,4.0,5.0,0.0,95.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,3847.0,56.57352941176471,0.0597771188292671,1800.0,26.47058823529412,0.0279695383136679,11.0,0.1617647058823527,32.0,7.0,2.0,31.0,9.0,3825.0,167.0,1683.0,11829.0,1593.0,27.0,0.0,19.0,1281.0,0.0,2566.0,0.0,46.0,0.0,3847.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10424020,80.9,4,0.0,15.0,16.0,0.0,296.0,59.0,4.0,0.3333333333333333,0.0,0.0,6.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,59.0,0.0,0.0,0.0,4.0,3801.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
107,1,8861,B10424024,95.1,4,2.0,163.0,9.0,23.0,6985.0,64.0,5.0,0.4166666666666665,7.0,0.0,1070.0,0.7,0.0,107.0,0.0,37.0,1477.0,21.72058823529412,0.0229505600496042,900.0,13.235294117647058,0.0139847691568339,8.0,0.1176470588235293,19.0,39.0,2.0,19.0,0.0,377.0,548.0,12.0,7888.0,0.0,34.0,0.0,3.0,1314.0,0.0,163.0,2.0,35.0,31.0,1446.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10424032,0.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10424042,94.3,4,6.0,31.0,0.0,30.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,3.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
107,1,8861,B10424051,73.4,4,0.0,19.0,3.0,0.0,1777.0,39.0,1.0,0.0833333333333333,0.0,0.0,232.0,0.0,0.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,0.0,4.0,2853.0,2323.0,1895.0,0.0,2345.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,training
